timestamp,angle,distance,is_gap,baseline_distance
2024-11-21 21:12:52.240527,102.0,29.0,False,30.0
2024-11-21 21:12:52.354466,101.0,29.0,False,30.0
2024-11-21 21:12:52.455133,100.0,29.0,False,30.0
2024-11-21 21:12:52.547030,99.0,29.0,False,30.0
2024-11-21 21:12:52.645805,98.0,29.0,False,30.0
2024-11-21 21:12:52.739088,97.0,30.0,False,30.0
2024-11-21 21:12:52.839741,96.0,30.0,False,30.0
2024-11-21 21:12:52.942219,95.0,30.0,False,30.0
2024-11-21 21:12:53.048656,94.0,30.0,False,30.0
2024-11-21 21:12:53.151214,93.0,30.0,False,30.0
2024-11-21 21:12:53.257480,92.0,30.0,False,30.0
2024-11-21 21:12:53.360098,91.0,30.0,False,30.0
2024-11-21 21:12:53.466687,90.0,30.0,False,30.0
2024-11-21 21:12:53.568920,89.0,29.0,False,30.0
2024-11-21 21:12:53.675181,88.0,30.0,False,30.0
2024-11-21 21:12:53.781699,87.0,30.0,False,30.0
2024-11-21 21:12:53.884234,86.0,30.0,False,30.0
2024-11-21 21:12:53.990301,85.0,30.0,False,30.0
2024-11-21 21:12:54.092948,84.0,30.0,False,30.0
2024-11-21 21:12:54.206208,83.0,30.0,False,30.0
2024-11-21 21:12:54.302249,82.0,30.0,False,30.0
2024-11-21 21:12:54.408204,81.0,30.0,False,30.0
2024-11-21 21:12:54.510906,80.0,30.0,False,30.0
2024-11-21 21:12:54.617200,79.0,30.0,False,30.0
2024-11-21 21:12:54.719075,78.0,30.0,False,30.0
2024-11-21 21:12:54.826079,77.0,31.0,False,30.0
2024-11-21 21:12:54.928360,76.0,33.0,False,30.0
2024-11-21 21:12:55.035403,75.0,37.0,False,30.0
2024-11-21 21:12:55.141215,76.0,38.0,True,30.0
2024-11-21 21:12:55.243814,77.0,38.0,True,30.0
2024-11-21 21:12:55.349909,78.0,38.0,True,30.0
2024-11-21 21:12:55.452437,79.0,31.0,True,30.0
2024-11-21 21:12:55.559405,80.0,31.0,True,30.0
2024-11-21 21:12:55.665054,81.0,31.0,True,30.0
2024-11-21 21:12:55.768535,82.0,30.0,False,30.0
2024-11-21 21:12:55.874420,83.0,30.0,False,30.0
2024-11-21 21:12:55.976906,84.0,30.0,False,30.0
2024-11-21 21:12:56.083151,85.0,30.0,False,30.0
2024-11-21 21:12:56.185922,86.0,30.0,False,30.0
2024-11-21 21:12:56.292323,87.0,30.0,False,30.0
2024-11-21 21:12:56.398211,88.0,30.0,False,30.0
2024-11-21 21:12:56.501465,89.0,29.0,False,30.0
2024-11-21 21:12:56.603852,90.0,30.0,False,30.0
2024-11-21 21:12:56.710072,91.0,30.0,False,30.0
2024-11-21 21:12:56.812618,92.0,29.0,False,30.0
2024-11-21 21:12:56.919282,93.0,30.0,False,30.0
2024-11-21 21:12:57.021609,94.0,30.0,False,30.0
2024-11-21 21:12:57.128074,95.0,30.0,False,30.0
2024-11-21 21:12:57.230208,96.0,30.0,False,30.0
2024-11-21 21:12:57.336793,97.0,30.0,False,30.0
2024-11-21 21:12:57.439247,98.0,30.0,False,30.0
2024-11-21 21:12:57.545824,99.0,30.0,False,30.0
2024-11-21 21:12:57.652236,100.0,30.0,False,30.0
2024-11-21 21:12:57.754560,101.0,29.0,False,30.0
2024-11-21 21:12:57.860879,102.0,30.0,False,30.0
2024-11-21 21:12:57.965299,103.0,30.0,False,30.0
2024-11-21 21:12:58.069633,104.0,29.0,False,30.0
2024-11-21 21:12:58.172163,105.0,29.0,False,30.0
2024-11-21 21:12:58.278794,104.0,29.0,False,30.0
2024-11-21 21:12:58.381256,103.0,29.0,False,30.0
2024-11-21 21:12:58.487692,102.0,29.0,False,30.0
2024-11-21 21:12:58.604644,101.0,29.0,False,30.0
2024-11-21 21:12:58.702116,100.0,29.0,False,30.0
2024-11-21 21:12:58.809274,99.0,30.0,False,30.0
2024-11-21 21:12:58.921361,98.0,30.0,False,30.0
2024-11-21 21:12:59.013572,97.0,30.0,False,30.0
2024-11-21 21:12:59.126839,96.0,30.0,False,30.0
2024-11-21 21:12:59.220530,95.0,30.0,False,30.0
2024-11-21 21:12:59.337460,94.0,30.0,False,30.0
2024-11-21 21:12:59.453070,93.0,30.0,False,30.0
2024-11-21 21:12:59.552611,92.0,30.0,False,30.0
2024-11-21 21:12:59.653489,91.0,29.0,False,30.0
2024-11-21 21:12:59.752648,90.0,30.0,False,30.0
2024-11-21 21:12:59.906459,89.0,30.0,False,30.0
2024-11-21 21:13:00.032383,88.0,30.0,False,30.0
2024-11-21 21:13:00.131731,87.0,30.0,False,30.0
2024-11-21 21:13:00.227075,86.0,30.0,False,30.0
2024-11-21 21:13:00.328130,85.0,30.0,False,30.0
2024-11-21 21:13:00.424598,84.0,30.0,False,30.0
2024-11-21 21:13:00.526260,83.0,30.0,False,30.0
2024-11-21 21:13:00.626615,82.0,30.0,False,30.0
2024-11-21 21:13:00.727045,81.0,30.0,False,30.0
2024-11-21 21:13:00.864607,80.0,30.0,False,30.0
2024-11-21 21:13:00.968533,79.0,30.0,False,30.0
2024-11-21 21:13:01.073228,78.0,30.0,False,30.0
2024-11-21 21:13:01.185292,77.0,31.0,False,30.0
2024-11-21 21:13:01.294518,76.0,31.0,False,30.0
2024-11-21 21:13:01.404099,75.0,38.0,False,30.0
2024-11-21 21:13:01.497419,76.0,38.0,True,30.0
2024-11-21 21:13:01.593381,77.0,38.0,True,30.0
2024-11-21 21:13:01.702709,78.0,38.0,True,30.0
2024-11-21 21:13:01.812853,79.0,38.0,True,30.0
2024-11-21 21:13:01.907282,80.0,31.0,True,30.0
2024-11-21 21:13:02.002602,81.0,33.0,True,30.0
2024-11-21 21:13:02.096743,82.0,31.0,True,30.0
2024-11-21 21:13:02.191430,83.0,30.0,False,30.0
2024-11-21 21:13:02.286219,84.0,30.0,False,30.0
2024-11-21 21:13:02.405411,85.0,30.0,False,30.0
2024-11-21 21:13:02.506378,86.0,30.0,False,30.0
2024-11-21 21:13:02.600061,87.0,29.0,False,30.0
2024-11-21 21:13:02.710496,88.0,30.0,False,30.0
2024-11-21 21:13:02.819199,89.0,29.0,False,30.0
2024-11-21 21:13:02.913862,90.0,30.0,False,30.0
2024-11-21 21:13:03.038187,91.0,30.0,False,30.0
2024-11-21 21:13:03.150074,92.0,30.0,False,30.0
2024-11-21 21:13:03.258449,93.0,30.0,False,30.0
2024-11-21 21:13:03.369244,94.0,29.0,False,30.0
2024-11-21 21:13:03.458780,95.0,30.0,False,30.0
2024-11-21 21:13:03.556407,96.0,30.0,False,30.0
2024-11-21 21:13:03.649887,97.0,30.0,False,30.0
2024-11-21 21:13:03.743220,98.0,30.0,False,30.0
2024-11-21 21:13:03.837120,99.0,29.0,False,30.0
2024-11-21 21:13:03.931214,100.0,30.0,False,30.0
2024-11-21 21:13:04.029426,101.0,30.0,False,30.0
2024-11-21 21:13:04.135353,102.0,29.0,False,30.0
2024-11-21 21:13:04.238374,103.0,29.0,False,30.0
