timestamp,angle,distance,is_gap,baseline_distance
2024-11-21 21:19:36.198015,102.0,29.0,False,30.0
2024-11-21 21:19:36.300416,101.0,29.0,False,30.0
2024-11-21 21:19:36.406555,100.0,29.0,False,30.0
2024-11-21 21:19:36.508673,99.0,29.0,False,30.0
2024-11-21 21:19:36.615908,98.0,30.0,False,30.0
2024-11-21 21:19:36.744926,97.0,30.0,False,30.0
2024-11-21 21:19:36.842724,96.0,30.0,False,30.0
2024-11-21 21:19:36.943325,95.0,30.0,False,30.0
2024-11-21 21:19:37.038127,94.0,30.0,False,30.0
2024-11-21 21:19:37.135600,93.0,30.0,False,30.0
2024-11-21 21:19:37.241555,92.0,30.0,False,30.0
2024-11-21 21:19:37.351870,91.0,30.0,False,30.0
2024-11-21 21:19:37.460173,90.0,30.0,False,30.0
2024-11-21 21:19:37.555841,89.0,29.0,False,30.0
2024-11-21 21:19:37.663724,88.0,30.0,False,30.0
2024-11-21 21:19:37.766348,87.0,30.0,False,30.0
2024-11-21 21:19:37.869784,86.0,29.0,False,30.0
2024-11-21 21:19:37.975086,85.0,29.0,False,30.0
2024-11-21 21:19:38.077494,84.0,29.0,False,30.0
2024-11-21 21:19:38.183915,83.0,30.0,False,30.0
2024-11-21 21:19:38.289251,82.0,30.0,False,30.0
2024-11-21 21:19:38.393017,81.0,30.0,False,30.0
2024-11-21 21:19:38.495120,80.0,30.0,False,30.0
2024-11-21 21:19:38.601266,79.0,30.0,False,30.0
2024-11-21 21:19:38.704098,78.0,34.0,False,30.0
2024-11-21 21:19:38.810116,77.0,34.0,False,30.0
2024-11-21 21:19:38.912739,76.0,33.0,False,30.0
2024-11-21 21:19:39.019539,75.0,38.0,False,30.0
2024-11-21 21:19:39.126110,76.0,38.0,False,30.0
2024-11-21 21:19:39.228546,77.0,37.0,False,30.0
2024-11-21 21:19:39.334623,78.0,38.0,False,30.0
2024-11-21 21:19:39.437097,79.0,31.0,False,30.0
2024-11-21 21:19:39.543606,80.0,31.0,False,30.0
2024-11-21 21:19:39.650194,81.0,31.0,False,30.0
2024-11-21 21:19:39.752257,82.0,30.0,False,30.0
2024-11-21 21:19:39.859114,83.0,30.0,False,30.0
2024-11-21 21:19:39.962947,84.0,30.0,False,30.0
2024-11-21 21:19:40.067348,85.0,30.0,False,30.0
2024-11-21 21:19:40.170418,86.0,29.0,False,30.0
2024-11-21 21:19:40.276473,87.0,29.0,False,30.0
2024-11-21 21:19:40.384447,88.0,29.0,False,30.0
2024-11-21 21:19:40.485939,89.0,30.0,False,30.0
2024-11-21 21:19:40.588205,90.0,30.0,False,30.0
2024-11-21 21:19:40.694618,91.0,30.0,False,30.0
2024-11-21 21:19:40.796951,92.0,29.0,False,30.0
2024-11-21 21:19:40.903491,93.0,30.0,False,30.0
2024-11-21 21:19:41.005876,94.0,30.0,False,30.0
2024-11-21 21:19:41.112702,95.0,30.0,False,30.0
2024-11-21 21:19:41.216408,96.0,29.0,False,30.0
2024-11-21 21:19:41.320902,97.0,30.0,False,30.0
2024-11-21 21:19:41.423902,98.0,30.0,False,30.0
2024-11-21 21:19:41.529913,99.0,30.0,False,30.0
2024-11-21 21:19:41.636819,100.0,30.0,False,30.0
2024-11-21 21:19:41.739222,101.0,30.0,False,30.0
2024-11-21 21:19:41.845479,102.0,29.0,False,30.0
2024-11-21 21:19:41.947790,103.0,29.0,False,30.0
2024-11-21 21:19:42.054807,104.0,29.0,False,30.0
2024-11-21 21:19:42.156274,105.0,29.0,False,30.0
2024-11-21 21:19:42.263463,104.0,29.0,False,30.0
2024-11-21 21:19:42.365206,103.0,29.0,False,30.0
2024-11-21 21:19:42.472036,102.0,30.0,False,30.0
2024-11-21 21:19:42.584527,101.0,29.0,False,30.0
2024-11-21 21:19:42.680440,100.0,29.0,False,30.0
2024-11-21 21:19:42.783110,99.0,29.0,False,30.0
2024-11-21 21:19:42.889983,98.0,30.0,False,30.0
2024-11-21 21:19:42.992866,97.0,30.0,False,30.0
2024-11-21 21:19:43.099038,96.0,30.0,False,30.0
2024-11-21 21:19:43.200765,95.0,30.0,False,30.0
2024-11-21 21:19:43.307477,94.0,30.0,False,30.0
2024-11-21 21:19:43.409799,93.0,30.0,False,30.0
2024-11-21 21:19:43.516586,92.0,30.0,False,30.0
2024-11-21 21:19:43.619010,91.0,29.0,False,30.0
2024-11-21 21:19:43.725483,90.0,30.0,False,30.0
2024-11-21 21:19:43.827386,89.0,30.0,False,30.0
2024-11-21 21:19:43.934519,88.0,30.0,False,30.0
2024-11-21 21:19:44.044978,87.0,30.0,False,30.0
2024-11-21 21:19:44.143190,86.0,30.0,False,30.0
2024-11-21 21:19:44.246028,85.0,30.0,False,30.0
2024-11-21 21:19:44.352325,84.0,30.0,False,30.0
2024-11-21 21:19:44.453993,83.0,30.0,False,30.0
2024-11-21 21:19:44.561166,82.0,30.0,False,30.0
2024-11-21 21:19:44.667396,81.0,30.0,False,30.0
2024-11-21 21:19:44.778161,80.0,30.0,False,30.0
2024-11-21 21:19:44.876430,79.0,30.0,False,30.0
2024-11-21 21:19:44.978735,78.0,30.0,False,30.0
2024-11-21 21:19:45.084969,77.0,34.0,False,30.0
2024-11-21 21:19:45.187098,76.0,34.0,False,30.0
2024-11-21 21:19:45.294153,75.0,38.0,False,30.0
2024-11-21 21:19:45.400683,76.0,38.0,False,30.0
2024-11-21 21:19:45.502672,77.0,37.0,False,30.0
2024-11-21 21:19:45.609635,78.0,38.0,False,30.0
2024-11-21 21:19:45.711712,79.0,37.0,False,30.0
2024-11-21 21:19:45.818621,80.0,34.0,False,30.0
2024-11-21 21:19:45.925148,81.0,30.0,False,30.0
2024-11-21 21:19:46.027393,82.0,30.0,False,30.0
2024-11-21 21:19:46.133769,83.0,30.0,False,30.0
2024-11-21 21:19:46.235774,84.0,30.0,False,30.0
2024-11-21 21:19:46.342651,85.0,30.0,False,30.0
2024-11-21 21:19:46.445138,86.0,30.0,False,30.0
2024-11-21 21:19:46.551550,87.0,30.0,False,30.0
2024-11-21 21:19:46.654729,88.0,30.0,False,30.0
2024-11-21 21:19:46.760425,89.0,30.0,False,30.0
2024-11-21 21:19:46.862794,90.0,29.0,False,30.0
2024-11-21 21:19:46.975200,91.0,30.0,False,30.0
2024-11-21 21:19:47.071873,92.0,30.0,False,30.0
2024-11-21 21:19:47.178107,93.0,30.0,False,30.0
2024-11-21 21:19:47.281247,94.0,29.0,False,30.0
2024-11-21 21:19:47.387244,95.0,30.0,False,30.0
2024-11-21 21:19:47.490644,96.0,30.0,False,30.0
2024-11-21 21:19:47.595606,97.0,30.0,False,30.0
2024-11-21 21:19:47.698373,98.0,30.0,False,30.0
2024-11-21 21:19:47.804844,99.0,29.0,False,30.0
2024-11-21 21:19:47.911323,100.0,30.0,False,30.0
2024-11-21 21:19:48.013689,101.0,30.0,False,30.0
