timestamp,angle,distance,is_gap,baseline_distance
2024-11-21 20:26:28.464104,75.0,31.0,False,31.0
2024-11-21 20:26:28.572572,76.0,31.0,False,31.0
2024-11-21 20:26:28.689722,77.0,31.0,False,31.0
2024-11-21 20:26:28.807280,78.0,31.0,False,31.0
2024-11-21 20:26:28.952751,79.0,31.0,False,31.0
2024-11-21 20:26:29.070761,80.0,31.0,False,31.0
2024-11-21 20:26:29.180997,81.0,31.0,False,31.0
2024-11-21 20:26:29.295485,82.0,30.0,False,31.0
2024-11-21 20:26:29.415718,83.0,30.0,False,31.0
2024-11-21 20:26:29.527343,84.0,30.0,False,31.0
2024-11-21 20:26:29.632977,85.0,30.0,False,31.0
2024-11-21 20:26:29.736565,86.0,30.0,False,31.0
2024-11-21 20:26:29.838992,87.0,30.0,False,31.0
2024-11-21 20:26:29.941780,88.0,30.0,False,31.0
2024-11-21 20:26:30.050364,89.0,30.0,False,31.0
2024-11-21 20:26:30.156432,90.0,30.0,False,31.0
2024-11-21 20:26:30.261479,90.0,30.0,False,31.0
2024-11-21 20:26:30.367345,91.0,30.0,False,31.0
2024-11-21 20:26:30.471375,92.0,31.0,False,31.0
2024-11-21 20:26:30.590368,93.0,31.0,False,31.0
2024-11-21 20:26:30.695617,94.0,31.0,False,31.0
2024-11-21 20:26:30.799652,95.0,31.0,False,31.0
2024-11-21 20:26:30.910846,96.0,31.0,False,31.0
2024-11-21 20:26:31.012507,97.0,31.0,False,31.0
2024-11-21 20:26:31.123077,98.0,30.0,False,31.0
2024-11-21 20:26:31.233031,99.0,30.0,False,31.0
2024-11-21 20:26:31.334423,100.0,30.0,False,31.0
2024-11-21 20:26:31.438025,101.0,30.0,False,31.0
2024-11-21 20:26:31.541120,102.0,30.0,False,31.0
2024-11-21 20:26:31.647810,103.0,30.0,False,31.0
2024-11-21 20:26:31.749360,104.0,30.0,False,31.0
2024-11-21 20:26:31.852188,105.0,31.0,False,31.0
2024-11-21 20:26:33.018391,105.0,30.0,False,31.0
2024-11-21 20:26:33.123976,104.0,30.0,False,31.0
2024-11-21 20:26:33.225819,103.0,30.0,False,31.0
2024-11-21 20:26:33.341181,102.0,30.0,False,31.0
2024-11-21 20:26:33.465644,101.0,30.0,False,31.0
2024-11-21 20:26:33.577724,100.0,30.0,False,31.0
2024-11-21 20:26:33.688052,99.0,30.0,False,31.0
2024-11-21 20:26:33.798520,98.0,30.0,False,31.0
2024-11-21 20:26:33.926349,97.0,30.0,False,31.0
2024-11-21 20:26:34.036189,96.0,30.0,False,31.0
2024-11-21 20:26:34.147060,95.0,30.0,False,31.0
2024-11-21 20:26:34.256797,94.0,31.0,False,31.0
2024-11-21 20:26:34.366410,93.0,31.0,False,31.0
2024-11-21 20:26:34.478733,92.0,31.0,False,31.0
2024-11-21 20:26:34.580746,91.0,29.0,False,31.0
2024-11-21 20:26:34.688678,90.0,29.0,False,31.0
2024-11-21 20:26:34.795219,90.0,29.0,False,31.0
2024-11-21 20:26:34.905869,89.0,31.0,False,31.0
2024-11-21 20:26:35.017668,88.0,31.0,False,31.0
2024-11-21 20:26:35.129562,87.0,30.0,False,31.0
2024-11-21 20:26:35.232179,86.0,30.0,False,31.0
2024-11-21 20:26:35.332910,85.0,30.0,False,31.0
2024-11-21 20:26:35.441043,84.0,30.0,False,31.0
2024-11-21 20:26:35.551364,83.0,30.0,False,31.0
2024-11-21 20:26:35.661974,82.0,30.0,False,31.0
2024-11-21 20:26:35.773193,81.0,30.0,False,31.0
2024-11-21 20:26:35.884126,80.0,30.0,False,31.0
2024-11-21 20:26:35.995043,79.0,30.0,False,31.0
2024-11-21 20:26:36.098919,78.0,30.0,False,31.0
2024-11-21 20:26:36.215674,77.0,31.0,False,31.0
2024-11-21 20:26:36.326702,76.0,31.0,False,31.0
2024-11-21 20:26:36.436522,75.0,31.0,False,31.0
2024-11-21 20:26:37.634498,75.0,31.0,False,31.0
2024-11-21 20:26:37.746814,76.0,31.0,False,31.0
2024-11-21 20:26:37.857662,77.0,31.0,False,31.0
2024-11-21 20:26:37.968531,78.0,31.0,False,31.0
2024-11-21 20:26:38.079452,79.0,31.0,False,31.0
2024-11-21 20:26:38.190605,80.0,31.0,False,31.0
2024-11-21 20:26:38.300065,81.0,31.0,False,31.0
2024-11-21 20:26:38.413014,82.0,30.0,False,31.0
2024-11-21 20:26:38.518804,83.0,30.0,False,31.0
2024-11-21 20:26:38.624337,84.0,30.0,False,31.0
2024-11-21 20:26:38.723156,85.0,30.0,False,31.0
2024-11-21 20:26:38.830605,86.0,30.0,False,31.0
2024-11-21 20:26:38.931146,87.0,30.0,False,31.0
2024-11-21 20:26:39.047477,88.0,30.0,False,31.0
2024-11-21 20:26:39.156153,89.0,30.0,False,31.0
2024-11-21 20:26:39.265289,90.0,30.0,False,31.0
2024-11-21 20:26:39.376054,90.0,31.0,False,31.0
2024-11-21 20:26:39.503178,91.0,31.0,False,31.0
2024-11-21 20:26:39.629024,92.0,29.0,False,31.0
2024-11-21 20:26:39.738557,93.0,31.0,False,31.0
2024-11-21 20:26:39.847531,94.0,31.0,False,31.0
2024-11-21 20:26:39.953378,95.0,31.0,False,31.0
2024-11-21 20:26:40.066780,96.0,31.0,False,31.0
2024-11-21 20:26:40.170541,97.0,31.0,False,31.0
2024-11-21 20:26:40.289903,98.0,30.0,False,31.0
2024-11-21 20:26:40.401961,99.0,30.0,False,31.0
2024-11-21 20:26:40.512917,100.0,30.0,False,31.0
2024-11-21 20:26:40.622772,101.0,30.0,False,31.0
2024-11-21 20:26:40.723940,102.0,30.0,False,31.0
2024-11-21 20:26:40.826199,103.0,30.0,False,31.0
2024-11-21 20:26:40.934832,104.0,31.0,False,31.0
2024-11-21 20:26:41.052863,105.0,31.0,False,31.0
2024-11-21 20:26:42.293018,105.0,30.0,False,31.0
2024-11-21 20:26:42.400857,104.0,30.0,False,31.0
2024-11-21 20:26:42.512209,103.0,30.0,False,31.0
2024-11-21 20:26:42.621360,102.0,30.0,False,31.0
2024-11-21 20:26:42.732642,101.0,30.0,False,31.0
2024-11-21 20:26:42.842156,100.0,30.0,False,31.0
2024-11-21 20:26:42.968334,99.0,30.0,False,31.0
2024-11-21 20:26:43.100706,98.0,30.0,False,31.0
