timestamp,angle,raw_distance,filtered_distance,is_gap,confidence,baseline_distance,threshold,anomaly_score
2024-11-22 11:24:48.610584,97.0,39.0,33.6,False,0.607,27.9,34.6,-0.455
2024-11-22 11:24:49.471280,96.0,39.0,32.3,False,0.570,27.9,34.3,-0.455
2024-11-22 11:24:50.300673,95.0,38.0,32.1,False,0.590,27.9,34.3,-0.455
2024-11-22 11:24:51.182626,94.0,38.0,31.4,False,0.575,27.9,34.0,-0.455
2024-11-22 11:24:52.119611,93.0,38.0,31.2,False,0.571,27.9,34.1,-0.455
2024-11-22 11:24:52.961110,92.0,38.0,31.1,False,0.564,27.9,34.9,-0.455
2024-11-22 11:24:53.870952,91.0,39.0,31.3,False,0.547,27.9,35.0,-0.455
2024-11-22 11:24:54.812298,90.0,40.0,31.8,False,0.536,27.9,34.7,-0.455
2024-11-22 11:24:55.584336,89.0,40.0,32.4,False,0.543,27.9,34.7,-0.455
2024-11-22 11:24:56.423047,88.0,40.0,32.1,False,0.547,27.9,34.5,-0.455
2024-11-22 11:24:57.441369,87.0,39.0,31.7,False,0.563,27.9,34.0,-0.455
2024-11-22 11:24:58.342979,86.0,40.0,32.3,False,0.546,27.9,34.0,-0.455
2024-11-22 11:24:59.084656,85.0,40.0,33.7,False,0.565,27.9,34.6,-0.455
2024-11-22 11:24:59.902209,84.0,39.0,32.7,False,0.651,27.9,34.6,-0.455
2024-11-22 11:25:00.693144,83.0,38.0,31.0,False,0.768,27.9,34.6,-0.455
2024-11-22 11:25:01.445316,82.0,40.0,40.4,True,0.358,27.9,35.0,-0.455
2024-11-22 11:25:02.193947,81.0,39.0,57.4,False,0.423,27.9,36.0,-0.455
2024-11-22 11:25:02.944171,80.0,39.0,57.7,False,0.425,27.9,37.0,-0.455
2024-11-22 11:25:03.795162,79.0,38.0,50.4,True,0.376,27.9,39.2,-0.455
2024-11-22 11:25:04.498309,78.0,39.0,37.2,False,0.755,27.9,45.7,-0.455
2024-11-22 11:25:05.203137,77.0,39.0,34.0,False,0.565,27.9,45.7,-0.455
2024-11-22 11:25:05.924228,76.0,39.0,32.5,False,0.447,27.9,47.7,-0.455
2024-11-22 11:25:06.622927,75.0,38.0,37.2,False,0.586,27.9,47.7,-0.455
2024-11-22 11:25:07.345733,76.0,39.0,34.5,False,0.544,27.9,47.8,-0.455
2024-11-22 11:25:08.057068,77.0,39.0,37.4,False,0.702,27.9,44.5,-0.455
2024-11-22 11:25:08.723115,78.0,39.0,35.8,False,0.904,27.9,43.1,-0.455
2024-11-22 11:25:09.399127,79.0,38.0,36.1,False,0.729,27.9,39.6,-0.455
2024-11-22 11:25:10.096809,80.0,39.0,38.9,False,0.527,27.9,39.6,-0.455
2024-11-22 11:25:11.217696,97.0,38.0,42.1,False,0.619,27.9,39.6,-0.455
2024-11-22 11:25:12.225742,93.0,38.0,37.7,False,0.693,27.9,39.8,-0.455
2024-11-22 11:25:13.019114,94.0,38.0,37.4,False,0.695,27.9,39.7,-0.455
2024-11-22 11:25:13.743424,95.0,38.0,37.5,False,0.698,27.9,39.4,-0.455
2024-11-22 11:25:14.418350,96.0,38.0,37.6,False,0.715,27.9,39.5,-0.455
2024-11-22 11:25:15.155456,97.0,38.0,38.7,False,0.769,27.9,40.0,-0.455
2024-11-22 11:25:15.862589,98.0,38.0,39.5,False,0.796,27.9,40.6,-0.455
2024-11-22 11:25:16.643998,99.0,38.0,38.5,False,0.744,27.9,40.3,-0.455
2024-11-22 11:25:17.447679,100.0,38.0,37.3,False,0.689,27.9,40.1,-0.455
2024-11-22 11:25:18.260573,101.0,38.0,36.6,False,0.664,27.9,39.5,-0.455
2024-11-22 11:25:18.999425,102.0,38.0,36.2,False,0.663,27.9,39.2,-0.455
2024-11-22 11:25:19.758157,103.0,38.0,36.7,False,0.679,27.9,39.2,-0.455
2024-11-22 11:25:20.500978,104.0,39.0,37.4,False,0.662,27.9,39.2,-0.455
2024-11-22 11:25:21.259242,105.0,39.0,36.2,False,0.630,27.9,39.5,-0.455
2024-11-22 11:25:22.157899,104.0,39.0,36.8,False,0.560,27.9,39.6,-0.455
2024-11-22 11:25:22.921167,103.0,39.0,40.2,False,0.829,27.9,39.6,-0.455
2024-11-22 11:25:23.607971,102.0,39.0,40.0,False,0.782,27.9,39.6,-0.455
2024-11-22 11:25:24.327190,101.0,39.0,39.8,False,0.773,27.9,40.0,-0.455
2024-11-22 11:25:25.158089,100.0,38.0,39.8,False,0.834,27.9,41.5,-0.455
2024-11-22 11:25:25.889884,99.0,38.0,39.5,False,0.881,27.9,41.5,-0.455
2024-11-22 11:25:26.625617,98.0,38.0,39.8,False,0.920,27.9,40.7,-0.455
2024-11-22 11:25:27.316470,97.0,38.0,40.0,False,0.864,27.9,40.4,-0.455
2024-11-22 11:25:28.057786,96.0,38.0,39.7,False,0.873,27.9,40.2,-0.455
2024-11-22 11:25:28.772825,95.0,38.0,39.7,False,0.874,27.9,40.1,-0.455
2024-11-22 11:25:29.432964,94.0,38.0,39.7,False,0.873,27.9,40.1,-0.455
2024-11-22 11:25:30.097653,93.0,38.0,39.7,False,0.866,27.9,39.9,-0.455
2024-11-22 11:25:30.882028,92.0,38.0,38.9,False,0.726,27.9,39.9,-0.455
2024-11-22 11:25:31.585842,91.0,38.0,37.8,False,0.693,27.9,40.0,-0.455
2024-11-22 11:25:32.321310,90.0,40.0,38.5,False,0.616,27.9,40.0,-0.455
2024-11-22 11:25:33.011834,89.0,40.0,39.6,False,0.662,27.9,40.0,-0.455
2024-11-22 11:25:33.701818,88.0,40.0,39.4,False,0.662,27.9,40.1,-0.455
2024-11-22 11:25:34.433693,87.0,40.0,39.0,False,0.655,27.9,40.1,-0.455
2024-11-22 11:25:35.203886,86.0,40.0,39.2,False,0.675,27.9,40.3,-0.455
2024-11-22 11:25:35.904191,85.0,39.0,39.7,False,0.748,27.9,40.5,-0.455
2024-11-22 11:25:36.701220,84.0,39.0,38.5,False,0.741,27.9,40.7,-0.455
2024-11-22 11:25:37.398091,83.0,39.0,36.1,False,0.642,27.9,40.5,-0.455
2024-11-22 11:25:38.047289,82.0,39.0,38.8,False,0.483,27.9,41.0,-0.455
2024-11-22 11:25:38.757406,81.0,38.0,45.7,False,0.505,27.9,41.0,-0.455
2024-11-22 11:25:39.530193,80.0,39.0,42.1,False,0.548,27.9,41.0,-0.455
2024-11-22 11:25:39.990717,79.0,39.0,37.5,False,0.820,27.9,41.3,-0.455
2024-11-22 11:25:40.465612,78.0,39.0,36.3,False,0.843,27.9,42.2,-0.455
2024-11-22 11:25:41.146508,77.0,38.0,37.3,False,0.663,27.9,42.0,-0.455
2024-11-22 11:25:41.838315,76.0,39.0,38.5,False,0.856,27.9,41.6,-0.455
2024-11-22 11:25:42.579486,75.0,39.0,38.2,False,0.640,27.9,40.8,-0.455
2024-11-22 11:25:43.263967,76.0,39.0,38.5,False,0.763,27.9,41.1,-0.455
2024-11-22 11:25:43.928962,77.0,38.0,38.7,False,0.789,27.9,40.0,-0.455
2024-11-22 11:25:44.629066,78.0,39.0,38.7,False,0.726,27.9,39.7,-0.455
2024-11-22 11:25:45.308423,79.0,39.0,37.5,False,0.838,27.9,39.7,-0.455
2024-11-22 11:25:45.985767,80.0,39.0,37.2,False,0.716,27.9,39.5,-0.455
2024-11-22 11:25:46.696223,81.0,38.0,37.0,False,0.696,27.9,39.5,-0.455
2024-11-22 11:25:47.596787,82.0,39.0,38.4,False,0.701,27.9,39.2,-0.455
2024-11-22 11:25:48.291548,83.0,39.0,38.7,False,0.808,27.9,39.1,-0.455
2024-11-22 11:25:49.123251,84.0,39.0,38.0,False,0.615,27.9,39.4,-0.455
2024-11-22 11:25:49.964836,85.0,38.0,40.2,False,0.935,27.9,39.9,-0.455
2024-11-22 11:25:50.689825,86.0,39.0,40.8,False,0.755,27.9,40.4,-0.455
2024-11-22 11:25:51.377891,87.0,39.0,41.4,False,0.895,27.9,41.1,-0.455
2024-11-22 11:25:52.056586,88.0,40.0,41.5,False,0.768,27.9,42.2,-0.455
2024-11-22 11:25:52.734152,89.0,39.0,41.9,False,0.845,27.9,43.5,-0.455
2024-11-22 11:25:53.427284,90.0,40.0,41.9,False,0.793,27.9,43.5,-0.455
2024-11-22 11:25:54.148450,91.0,40.0,41.8,False,0.809,27.9,42.7,-0.455
2024-11-22 11:25:54.835233,92.0,40.0,41.1,False,0.775,27.9,42.5,-0.455
2024-11-22 11:25:55.556124,93.0,40.0,41.1,False,0.876,27.9,42.4,-0.455
2024-11-22 11:25:56.406375,94.0,40.0,41.0,False,0.870,27.9,42.1,-0.455
2024-11-22 11:25:57.347319,95.0,38.0,40.7,False,0.712,27.9,42.1,-0.455
2024-11-22 11:25:58.265004,96.0,38.0,39.9,False,0.900,27.9,42.3,-0.455
2024-11-22 11:25:59.122703,97.0,38.0,39.6,False,0.814,27.9,42.6,-0.455
2024-11-22 11:25:59.859916,98.0,38.0,39.4,False,0.870,27.9,42.8,-0.455
2024-11-22 11:26:00.574160,99.0,38.0,39.7,False,0.919,27.9,43.0,-0.455
2024-11-22 11:26:01.321410,100.0,38.0,39.8,False,0.931,27.9,41.6,-0.455
2024-11-22 11:26:02.102774,101.0,38.0,40.1,False,0.869,27.9,41.0,-0.455
2024-11-22 11:26:02.830593,102.0,38.0,40.4,False,0.899,27.9,40.7,-0.455
2024-11-22 11:26:03.591004,103.0,38.0,40.3,False,0.868,27.9,40.7,-0.455
2024-11-22 11:26:04.406669,104.0,39.0,40.4,False,0.810,27.9,40.7,-0.455
2024-11-22 11:26:05.263198,105.0,38.0,40.1,False,0.797,27.9,40.5,-0.455
2024-11-22 11:26:05.989103,104.0,39.0,39.6,False,0.846,27.9,40.6,-0.455
2024-11-22 11:26:06.790225,103.0,39.0,40.3,False,0.871,27.9,40.7,-0.455
2024-11-22 11:26:07.494954,102.0,39.0,40.0,False,0.914,27.9,40.5,-0.455
2024-11-22 11:26:08.230328,101.0,38.0,40.0,False,0.801,27.9,40.5,-0.455
2024-11-22 11:26:08.912799,100.0,38.0,39.6,False,0.876,27.9,40.5,-0.455
2024-11-22 11:26:09.693896,99.0,38.0,39.3,False,0.884,27.9,40.6,-0.455
2024-11-22 11:26:10.389361,98.0,38.0,39.2,False,0.872,27.9,40.7,-0.455
2024-11-22 11:26:11.147662,97.0,38.0,38.9,False,0.871,27.9,40.6,-0.455
2024-11-22 11:26:11.865883,96.0,38.0,38.8,False,0.855,27.9,40.5,-0.455
2024-11-22 11:26:12.587748,95.0,38.0,39.3,False,0.890,27.9,40.3,-0.455
2024-11-22 11:26:13.374259,94.0,38.0,39.7,False,0.844,27.9,40.3,-0.455
2024-11-22 11:26:14.091260,93.0,38.0,40.3,False,0.818,27.9,40.3,-0.455
2024-11-22 11:26:15.432973,92.0,38.0,40.6,False,0.829,27.9,40.3,-0.455
2024-11-22 11:26:16.311792,91.0,40.0,41.3,False,0.716,27.9,40.3,-0.455
2024-11-22 11:26:17.367446,90.0,40.0,42.2,False,0.893,27.9,40.9,-0.455
2024-11-22 11:26:18.181905,89.0,40.0,42.2,False,0.878,27.9,42.2,-0.455
2024-11-22 11:26:18.996853,88.0,40.0,42.1,False,0.896,27.9,43.5,-0.455
2024-11-22 11:26:19.795270,87.0,40.0,42.1,False,0.871,27.9,43.5,-0.455
2024-11-22 11:26:20.688871,86.0,40.0,41.7,False,0.909,27.9,42.9,-0.455
2024-11-22 11:26:21.521991,85.0,39.0,41.3,False,0.744,27.9,42.8,-0.455
2024-11-22 11:26:22.441966,84.0,40.0,40.6,False,0.778,27.9,42.8,-0.455
2024-11-22 11:26:23.257343,83.0,39.0,40.3,False,0.657,27.9,42.8,-0.455
2024-11-22 11:26:23.951148,82.0,39.0,38.4,False,0.686,27.9,42.8,-0.455
2024-11-22 11:26:24.730640,81.0,38.0,36.8,False,0.677,27.9,43.0,-0.455
2024-11-22 11:26:25.428560,80.0,39.0,35.7,False,0.711,27.9,43.6,-0.455
2024-11-22 11:26:26.260805,79.0,39.0,37.2,False,0.679,27.9,44.1,-0.455
2024-11-22 11:26:26.946052,78.0,39.0,38.4,False,0.900,27.9,43.1,-0.455
2024-11-22 11:26:27.633475,77.0,38.0,38.7,False,0.849,27.9,42.4,-0.455
2024-11-22 11:26:28.324009,76.0,39.0,39.0,False,0.876,27.9,41.2,-0.455
2024-11-22 11:26:28.982874,75.0,39.0,39.3,False,0.618,27.9,40.6,-0.455
2024-11-22 11:26:29.684606,76.0,39.0,40.3,False,0.640,27.9,40.6,-0.455
2024-11-22 11:26:30.365297,77.0,38.0,38.8,False,0.891,27.9,39.9,-0.455
2024-11-22 11:26:31.055561,78.0,39.0,38.7,False,0.889,27.9,39.8,-0.455
2024-11-22 11:26:31.782496,79.0,39.0,38.9,False,0.910,27.9,39.3,-0.455
2024-11-22 11:26:32.501075,80.0,39.0,38.4,False,0.747,27.9,39.3,-0.455
2024-11-22 11:26:33.202766,81.0,38.0,36.8,False,0.692,27.9,39.3,-0.455
2024-11-22 11:26:33.895913,82.0,39.0,36.1,False,0.721,27.9,39.4,-0.455
2024-11-22 11:26:34.728413,83.0,39.0,37.9,False,0.659,27.9,39.8,-0.455
2024-11-22 11:26:35.462965,84.0,39.0,39.9,False,0.781,27.9,40.5,-0.455
2024-11-22 11:26:36.159917,85.0,38.0,40.4,False,0.726,27.9,40.7,-0.455
2024-11-22 11:26:36.863339,86.0,39.0,40.0,False,0.770,27.9,40.9,-0.455
2024-11-22 11:26:37.574789,87.0,39.0,40.8,False,0.840,27.9,41.3,-0.455
2024-11-22 11:26:38.550468,88.0,39.0,41.0,False,0.816,27.9,41.9,-0.455
2024-11-22 11:26:39.604353,89.0,39.0,41.1,False,0.824,27.9,42.2,-0.455
2024-11-22 11:26:40.711998,90.0,40.0,41.2,False,0.811,27.9,41.8,-0.455
2024-11-22 11:26:41.589594,91.0,40.0,41.7,False,0.884,27.9,41.9,-0.455
2024-11-22 11:26:42.490968,92.0,40.0,41.4,False,0.824,27.9,41.9,-0.455
2024-11-22 11:26:43.225306,93.0,38.0,40.3,False,0.654,27.9,41.9,-0.455
2024-11-22 11:26:43.917372,94.0,40.0,39.3,False,0.722,27.9,41.9,-0.455
2024-11-22 11:26:44.719948,95.0,38.0,39.7,False,0.697,27.9,42.0,-0.455
2024-11-22 11:26:45.449487,96.0,38.0,38.7,False,0.903,27.9,42.0,-0.455
2024-11-22 11:26:46.138456,97.0,38.0,38.5,False,0.883,27.9,42.5,-0.455
2024-11-22 11:26:46.817820,98.0,38.0,38.3,False,0.918,27.9,42.5,-0.455
2024-11-22 11:26:47.502978,99.0,38.0,38.5,False,0.910,27.9,41.7,-0.455
2024-11-22 11:26:48.220459,100.0,38.0,38.7,False,0.903,27.9,40.3,-0.455
2024-11-22 11:26:48.998938,101.0,38.0,38.8,False,0.889,27.9,39.6,-0.455
2024-11-22 11:26:49.836478,102.0,38.0,39.0,False,0.863,27.9,39.4,-0.455
2024-11-22 11:26:50.520722,103.0,38.0,39.2,False,0.852,27.9,39.4,-0.455
2024-11-22 11:26:51.184635,104.0,39.0,39.3,False,0.805,27.9,39.4,-0.455
2024-11-22 11:26:51.892174,105.0,39.0,40.0,False,0.746,27.9,39.4,-0.455
2024-11-22 11:26:52.824219,104.0,39.0,40.2,False,0.705,27.9,39.8,-0.455
2024-11-22 11:26:53.756590,103.0,39.0,39.2,False,0.889,27.9,39.8,-0.455
2024-11-22 11:26:54.577704,102.0,39.0,38.9,False,0.940,27.9,39.7,-0.455
2024-11-22 11:26:55.490018,101.0,39.0,38.9,False,0.940,27.9,39.5,-0.455
2024-11-22 11:26:56.319555,100.0,39.0,38.8,False,0.932,27.9,39.4,-0.455
2024-11-22 11:26:57.136972,99.0,38.0,38.7,False,0.806,27.9,39.4,-0.455
2024-11-22 11:26:57.905061,98.0,38.0,38.2,False,0.931,27.9,39.6,-0.455
2024-11-22 11:26:58.653414,97.0,38.0,38.1,False,0.946,27.9,39.9,-0.455
2024-11-22 11:26:59.336805,96.0,38.0,38.1,False,0.933,27.9,40.1,-0.455
2024-11-22 11:27:00.054378,95.0,38.0,38.2,False,0.930,27.9,39.8,-0.455
2024-11-22 11:27:00.814854,94.0,38.0,38.6,False,0.851,27.9,39.4,-0.455
2024-11-22 11:27:01.494076,93.0,38.0,38.9,False,0.818,27.9,39.3,-0.455
2024-11-22 11:27:02.257162,92.0,38.0,38.8,False,0.791,27.9,39.3,-0.455
2024-11-22 11:27:03.108887,91.0,38.0,39.8,False,0.787,27.9,39.3,-0.455
2024-11-22 11:27:03.790042,90.0,40.0,40.2,False,0.749,27.9,39.4,-0.455
2024-11-22 11:27:04.489664,89.0,40.0,40.7,False,0.883,27.9,40.0,-0.455
2024-11-22 11:27:05.212168,88.0,40.0,40.4,False,0.923,27.9,40.5,-0.455
2024-11-22 11:27:05.914981,87.0,40.0,40.4,False,0.936,27.9,41.5,-0.455
2024-11-22 11:27:06.668753,86.0,40.0,40.4,False,0.922,27.9,41.0,-0.455
2024-11-22 11:27:07.439761,85.0,39.0,39.9,False,0.762,27.9,40.9,-0.455
2024-11-22 11:27:08.192990,84.0,39.0,39.4,False,0.850,27.9,40.9,-0.455
2024-11-22 11:27:08.920658,83.0,40.0,39.9,False,0.845,27.9,40.8,-0.455
2024-11-22 11:27:09.635469,82.0,39.0,39.2,False,0.657,27.9,40.8,-0.455
2024-11-22 11:27:10.280346,81.0,38.0,37.2,False,0.774,27.9,40.8,-0.455
2024-11-22 11:27:10.967864,80.0,39.0,37.0,False,0.690,27.9,41.0,-0.455
2024-11-22 11:27:11.735367,79.0,39.0,38.6,False,0.815,27.9,41.4,-0.455
2024-11-22 11:27:12.417435,78.0,39.0,39.1,False,0.937,27.9,40.8,-0.455
2024-11-22 11:27:13.149549,77.0,39.0,39.0,False,0.932,27.9,40.3,-0.455
2024-11-22 11:27:13.785095,76.0,39.0,38.9,False,0.955,27.9,40.0,-0.455
2024-11-22 11:27:14.290309,75.0,39.0,39.7,False,0.661,27.9,40.0,-0.455
2024-11-22 11:27:14.857193,76.0,39.0,40.5,False,0.664,27.9,40.3,-0.455
2024-11-22 11:27:15.569340,77.0,39.0,39.0,False,0.939,27.9,39.7,-0.455
2024-11-22 11:27:16.268913,78.0,39.0,39.1,False,0.965,27.9,39.3,-0.455
2024-11-22 11:27:16.977374,79.0,39.0,39.1,False,0.951,27.9,39.3,-0.455
2024-11-22 11:27:17.678709,80.0,39.0,39.0,False,0.903,27.9,39.3,-0.455
2024-11-22 11:27:18.179779,81.0,39.0,38.4,False,0.842,27.9,39.3,-0.455
2024-11-22 11:27:18.366017,82.0,39.0,38.0,False,0.880,27.9,39.3,-0.455
2024-11-22 11:27:18.552846,83.0,39.0,38.8,False,0.758,27.9,39.4,-0.455
2024-11-22 11:27:18.779147,84.0,39.0,39.6,False,0.856,27.9,39.7,-0.455
2024-11-22 11:27:18.995270,85.0,39.0,39.2,False,0.927,27.9,39.5,-0.455
2024-11-22 11:27:19.649791,86.0,39.0,39.3,False,0.889,27.9,39.5,-0.455
2024-11-22 11:27:20.456798,87.0,39.0,39.6,False,0.877,27.9,39.6,-0.455
2024-11-22 11:27:21.182353,88.0,39.0,39.7,False,0.871,27.9,39.9,-0.455
2024-11-22 11:27:21.749809,89.0,40.0,39.8,False,0.813,27.9,40.1,-0.455
2024-11-22 11:27:22.204335,90.0,40.0,40.2,False,0.916,27.9,40.0,-0.455
