timestamp,angle,raw_distance,filtered_distance,is_gap,confidence,baseline_distance,threshold,anomaly_score
2024-11-22 10:19:01.497534,76.0,30.0,30.0,False,0.887,31.4,31.8,-0.703
2024-11-22 10:19:01.781568,75.0,30.0,29.9,False,0.877,31.4,31.7,-0.703
2024-11-22 10:19:02.015506,76.0,30.0,29.9,False,0.869,31.4,31.7,-0.703
2024-11-22 10:19:02.282456,77.0,30.0,31.0,False,0.872,31.4,31.6,-0.703
2024-11-22 10:19:02.564706,78.0,30.0,30.0,False,0.868,31.4,31.3,-0.703
2024-11-22 10:19:02.910445,79.0,30.0,30.5,False,0.924,31.4,31.1,-0.703
2024-11-22 10:19:03.208597,80.0,30.0,30.2,False,0.922,31.4,31.0,-0.703
2024-11-22 10:19:03.443843,81.0,30.0,30.6,False,0.927,31.4,30.9,-0.703
2024-11-22 10:19:03.685762,82.0,30.0,30.7,False,0.934,31.4,31.1,-0.703
2024-11-22 10:19:03.914832,83.0,31.0,30.9,False,0.953,31.4,31.0,-0.703
2024-11-22 10:19:04.213063,84.0,31.0,30.5,False,0.922,31.4,31.1,-0.703
2024-11-22 10:19:04.448358,85.0,31.0,31.0,False,0.921,31.4,31.2,-0.703
2024-11-22 10:19:04.746517,86.0,31.0,31.0,False,0.923,31.4,31.3,-0.703
2024-11-22 10:19:05.092104,87.0,31.0,31.0,False,0.928,31.4,31.4,-0.703
2024-11-22 10:19:05.452981,88.0,31.0,31.1,False,0.960,31.4,31.5,-0.703
2024-11-22 10:19:06.065523,89.0,31.0,31.0,False,0.957,31.4,31.6,-0.703
2024-11-22 10:19:06.457964,90.0,31.0,31.0,False,0.992,31.4,31.5,-0.703
2024-11-22 10:19:06.995420,91.0,31.0,31.0,False,0.990,31.4,31.4,-0.703
2024-11-22 10:19:07.833479,92.0,31.0,31.4,False,0.987,31.4,31.4,-0.703
2024-11-22 10:19:08.612767,93.0,31.0,31.5,False,0.966,31.4,31.4,-0.703
2024-11-22 10:19:09.423364,94.0,31.0,31.2,False,0.954,31.4,31.3,-0.703
2024-11-22 10:19:10.180428,95.0,31.0,31.1,False,0.956,31.4,31.3,-0.703
2024-11-22 10:19:10.380935,96.0,32.0,31.5,False,0.959,31.4,31.5,-0.703
2024-11-22 10:19:10.665326,97.0,32.0,31.4,False,0.933,31.4,31.6,-0.703
2024-11-22 10:19:11.089106,98.0,31.0,30.9,False,0.920,31.4,31.6,-0.703
2024-11-22 10:19:11.441406,99.0,31.0,31.9,False,0.906,31.4,31.8,-0.703
2024-11-22 10:19:11.751049,100.0,31.0,31.9,False,0.908,31.4,32.0,-0.703
2024-11-22 10:19:12.235405,101.0,31.0,31.5,False,0.917,31.4,32.0,-0.703
2024-11-22 10:19:13.037038,102.0,31.0,29.6,False,0.910,31.4,33.5,-0.703
2024-11-22 10:19:13.771010,103.0,33.0,61.8,False,0.713,31.4,46.8,-0.703
