timestamp,angle,distance,is_gap,baseline_distance
2024-11-21 20:17:10.892837,93.0,31.0,False,37.0
2024-11-21 20:17:11.002018,94.0,31.0,False,37.0
2024-11-21 20:17:11.111442,95.0,31.0,False,37.0
2024-11-21 20:17:11.222796,96.0,31.0,False,37.0
2024-11-21 20:17:11.333530,97.0,31.0,False,37.0
2024-11-21 20:17:11.444915,98.0,30.0,False,37.0
2024-11-21 20:17:11.571646,99.0,30.0,False,37.0
2024-11-21 20:17:11.682506,100.0,30.0,False,37.0
2024-11-21 20:17:11.793337,101.0,30.0,False,37.0
2024-11-21 20:17:11.899818,102.0,31.0,False,37.0
2024-11-21 20:17:12.012174,103.0,30.0,False,37.0
2024-11-21 20:17:12.140409,104.0,30.0,False,37.0
2024-11-21 20:17:12.267240,105.0,30.0,False,37.0
2024-11-21 20:17:13.493943,105.0,30.0,False,37.0
2024-11-21 20:17:13.604713,104.0,30.0,False,37.0
2024-11-21 20:17:13.715402,103.0,30.0,False,37.0
2024-11-21 20:17:13.842304,102.0,30.0,False,37.0
2024-11-21 20:17:13.951330,101.0,30.0,False,37.0
2024-11-21 20:17:14.076819,100.0,31.0,False,37.0
2024-11-21 20:17:14.187101,99.0,30.0,False,37.0
2024-11-21 20:17:14.299221,98.0,30.0,False,37.0
2024-11-21 20:17:14.407771,97.0,30.0,False,37.0
2024-11-21 20:17:14.517912,96.0,30.0,False,37.0
2024-11-21 20:17:14.627766,95.0,30.0,False,37.0
2024-11-21 20:17:14.739184,94.0,30.0,False,37.0
2024-11-21 20:17:14.840535,93.0,31.0,False,37.0
2024-11-21 20:17:14.958537,92.0,31.0,False,37.0
2024-11-21 20:17:15.068779,91.0,31.0,False,37.0
2024-11-21 20:17:15.180003,90.0,31.0,False,37.0
2024-11-21 20:17:15.292581,90.0,31.0,False,37.0
2024-11-21 20:17:15.403288,89.0,31.0,False,37.0
2024-11-21 20:17:15.511949,88.0,31.0,False,37.0
2024-11-21 20:17:15.629371,87.0,31.0,False,37.0
2024-11-21 20:17:15.734951,86.0,30.0,False,37.0
2024-11-21 20:17:15.846029,85.0,31.0,False,37.0
2024-11-21 20:17:15.956804,84.0,30.0,False,37.0
2024-11-21 20:17:16.067325,83.0,30.0,False,37.0
2024-11-21 20:17:16.176792,82.0,30.0,False,37.0
2024-11-21 20:17:16.287698,81.0,30.0,False,37.0
2024-11-21 20:17:16.398949,80.0,30.0,False,37.0
2024-11-21 20:17:16.503469,79.0,30.0,False,37.0
2024-11-21 20:17:16.610264,78.0,30.0,False,37.0
2024-11-21 20:17:16.727626,77.0,31.0,False,37.0
2024-11-21 20:17:16.838505,76.0,31.0,False,37.0
2024-11-21 20:17:16.951110,75.0,31.0,False,37.0
2024-11-21 20:17:18.161916,75.0,31.0,False,37.0
2024-11-21 20:17:18.268296,76.0,31.0,False,37.0
2024-11-21 20:17:18.371306,77.0,31.0,False,37.0
2024-11-21 20:17:18.479868,78.0,31.0,False,37.0
2024-11-21 20:17:18.600303,79.0,31.0,False,37.0
2024-11-21 20:17:18.740942,80.0,31.0,False,37.0
2024-11-21 20:17:18.872846,81.0,30.0,False,37.0
2024-11-21 20:17:19.001486,82.0,30.0,False,37.0
2024-11-21 20:17:19.108302,83.0,30.0,False,37.0
2024-11-21 20:17:19.214178,84.0,30.0,False,37.0
2024-11-21 20:17:19.324038,85.0,30.0,False,37.0
2024-11-21 20:17:19.437045,86.0,30.0,False,37.0
2024-11-21 20:17:19.545172,87.0,30.0,False,37.0
2024-11-21 20:17:19.655674,88.0,30.0,False,37.0
2024-11-21 20:17:19.769873,89.0,30.0,False,37.0
2024-11-21 20:17:19.878961,90.0,31.0,False,37.0
2024-11-21 20:17:19.985821,90.0,31.0,False,37.0
2024-11-21 20:17:20.098415,91.0,31.0,False,37.0
2024-11-21 20:17:20.201011,92.0,31.0,False,37.0
2024-11-21 20:17:20.300778,93.0,31.0,False,37.0
2024-11-21 20:17:20.414548,94.0,31.0,False,37.0
2024-11-21 20:17:20.623887,95.0,31.0,False,37.0
2024-11-21 20:17:20.729343,96.0,31.0,False,37.0
2024-11-21 20:17:20.846997,97.0,31.0,False,37.0
2024-11-21 20:17:20.951478,98.0,30.0,False,37.0
2024-11-21 20:17:21.062630,99.0,30.0,False,37.0
2024-11-21 20:17:21.174367,100.0,30.0,False,37.0
2024-11-21 20:17:21.283603,101.0,30.0,False,37.0
2024-11-21 20:17:21.409942,102.0,31.0,False,37.0
2024-11-21 20:17:21.511332,103.0,31.0,False,37.0
2024-11-21 20:17:21.632765,104.0,30.0,False,37.0
2024-11-21 20:17:21.758271,105.0,30.0,False,37.0
2024-11-21 20:17:23.017138,105.0,30.0,False,37.0
2024-11-21 20:17:23.131048,104.0,30.0,False,37.0
2024-11-21 20:17:23.238669,103.0,30.0,False,37.0
2024-11-21 20:17:23.375070,102.0,30.0,False,37.0
2024-11-21 20:17:23.483858,101.0,30.0,False,37.0
2024-11-21 20:17:23.602581,100.0,31.0,False,37.0
2024-11-21 20:17:23.727410,99.0,31.0,False,37.0
2024-11-21 20:17:23.838247,98.0,30.0,False,37.0
