timestamp,angle,distance,x,y,state
2024-11-21 15:43:51.715848,89.0,52.0,-0.9075251347387426,51.992080148132345,UNKNOWN
2024-11-21 15:43:51.973346,88.0,52.0,-1.8147738285300503,51.96832300499298,UNKNOWN
2024-11-21 15:43:52.122245,87.0,52.0,-2.7214697246330792,51.92873580723784,UNKNOWN
2024-11-21 15:43:52.283872,86.0,52.0,-3.6273366346945157,51.87333061351086,UNKNOWN
2024-11-21 15:43:52.432990,85.0,52.0,-4.532098622878225,51.80212430077077,UNKNOWN
2024-11-21 15:43:52.566090,84.0,52.0,-5.435480089917981,51.71513855915021,UNKNOWN
2024-11-21 15:43:52.699124,83.0,52.0,-6.337205857067668,51.612399885348744,UNKNOWN
2024-11-21 15:43:52.826241,82.0,52.0,-7.237001249923403,51.49393957456166,UNKNOWN
2024-11-21 15:43:52.959666,81.0,52.0,-8.134592182092005,51.359793710947166,UNKNOWN
2024-11-21 15:43:53.095659,80.0,52.0,-9.029705238680377,51.21000315663482,UNKNOWN
2024-11-21 15:43:53.222537,79.0,52.0,-9.92206775958033,51.04461353927853,UNKNOWN
2024-11-21 15:43:53.368571,78.0,52.0,-10.811407922523486,50.863675238157896,UNKNOWN
2024-11-21 15:43:53.536081,77.0,52.0,-11.69745482588098,50.66724336883223,UNKNOWN
2024-11-21 15:43:53.665948,76.0,52.0,-12.579938571182723,50.455377766351816,UNKNOWN
2024-11-21 15:43:53.801667,75.0,53.0,-13.717409390433598,51.19406879332062,UNKNOWN
2024-11-21 15:43:53.946265,74.0,53.0,-14.608779858300956,50.9468698847309,UNKNOWN
2024-11-21 15:43:54.081140,73.0,53.0,-15.495700350305048,50.68415206604088,UNKNOWN
2024-11-21 15:43:54.219503,72.0,53.0,-16.37790070187221,50.405995363643136,UNKNOWN
2024-11-21 15:43:54.353119,71.0,53.0,-17.255112186229304,50.11248450676379,UNKNOWN
2024-11-21 15:43:54.488235,70.0,53.0,-18.127067596260442,49.803708901653145,UNKNOWN
2024-11-21 15:43:54.631153,69.0,53.0,-18.993501325900915,49.47976260435169,UNKNOWN
2024-11-21 15:43:54.764842,68.0,53.0,-19.854149451043337,49.140744292039734,UNKNOWN
2024-11-21 15:43:54.910369,67.0,53.0,-20.70874980993151,48.78675723297934,UNKNOWN
2024-11-21 15:43:55.057157,66.0,54.0,-21.96377872609321,49.33145471270045,UNKNOWN
2024-11-21 15:43:55.185645,65.0,54.0,-22.82138613399777,48.9406204999791,UNKNOWN
2024-11-21 15:43:55.340752,65.0,54.0,-22.82138613399777,48.9406204999791,UNKNOWN
2024-11-21 15:43:55.474564,66.0,54.0,-21.96377872609321,49.33145471270045,UNKNOWN
2024-11-21 15:43:55.605137,67.0,54.0,-21.099480938420783,49.70726208643178,UNKNOWN
2024-11-21 15:43:55.740627,68.0,54.0,-20.22875604445925,50.06792814660652,UNKNOWN
2024-11-21 15:43:55.869279,69.0,53.0,-18.993501325900915,49.47976260435169,UNKNOWN
2024-11-21 15:43:56.005989,70.0,53.0,-18.127067596260442,49.803708901653145,UNKNOWN
2024-11-21 15:43:56.136853,71.0,53.0,-17.255112186229304,50.11248450676379,UNKNOWN
2024-11-21 15:43:56.261228,72.0,53.0,-16.37790070187221,50.405995363643136,UNKNOWN
2024-11-21 15:43:56.383566,73.0,53.0,-15.495700350305048,50.68415206604088,UNKNOWN
2024-11-21 15:43:56.508367,74.0,53.0,-14.608779858300956,50.9468698847309,UNKNOWN
2024-11-21 15:43:56.634894,75.0,53.0,-13.717409390433598,51.19406879332062,UNKNOWN
2024-11-21 15:43:56.760978,76.0,53.0,-12.82186046678239,51.425673492627816,UNKNOWN
2024-11-21 15:43:56.907504,77.0,52.0,-11.69745482588098,50.66724336883223,UNKNOWN
2024-11-21 15:43:57.031341,78.0,52.0,-10.811407922523486,50.863675238157896,UNKNOWN
2024-11-21 15:43:57.161243,79.0,52.0,-9.92206775958033,51.04461353927853,UNKNOWN
2024-11-21 15:43:57.286473,80.0,52.0,-9.029705238680377,51.21000315663482,UNKNOWN
2024-11-21 15:43:57.409808,81.0,52.0,-8.134592182092005,51.359793710947166,UNKNOWN
2024-11-21 15:43:57.538040,82.0,52.0,-7.237001249923403,51.49393957456166,UNKNOWN
2024-11-21 15:43:57.662740,83.0,52.0,-6.337205857067668,51.612399885348744,UNKNOWN
2024-11-21 15:43:57.785271,84.0,52.0,-5.435480089917981,51.71513855915021,UNKNOWN
2024-11-21 15:43:57.919498,85.0,52.0,-4.532098622878225,51.80212430077077,UNKNOWN
2024-11-21 15:43:58.051442,86.0,52.0,-3.6273366346945157,51.87333061351086,UNKNOWN
2024-11-21 15:43:58.178073,87.0,52.0,-2.7214697246330792,51.92873580723784,UNKNOWN
2024-11-21 15:43:58.305645,88.0,52.0,-1.8147738285300503,51.96832300499298,UNKNOWN
2024-11-21 15:43:58.431996,89.0,52.0,-0.9075251347387426,51.992080148132345,UNKNOWN
2024-11-21 15:43:58.584512,90.0,51.0,0.0,51.0,UNKNOWN
2024-11-21 15:43:58.707078,90.0,52.0,0.0,52.0,UNKNOWN
2024-11-21 15:43:58.832790,91.0,52.0,0.9075251347387426,51.992080148132345,UNKNOWN
2024-11-21 15:43:58.971056,92.0,52.0,1.8147738285300503,51.96832300499298,UNKNOWN
2024-11-21 15:43:59.101234,93.0,52.0,2.7214697246330792,51.92873580723784,UNKNOWN
2024-11-21 15:43:59.226919,94.0,52.0,3.6273366346945157,51.87333061351086,UNKNOWN
2024-11-21 15:43:59.351338,95.0,52.0,4.532098622878225,51.80212430077077,UNKNOWN
2024-11-21 15:43:59.492731,96.0,52.0,5.435480089917981,51.71513855915021,UNKNOWN
2024-11-21 15:43:59.618829,97.0,52.0,6.337205857067668,51.612399885348744,UNKNOWN
2024-11-21 15:43:59.751007,98.0,52.0,7.237001249923403,51.49393957456166,UNKNOWN
2024-11-21 15:43:59.888155,99.0,52.0,8.134592182092005,51.359793710947166,UNKNOWN
2024-11-21 15:44:00.022619,100.0,52.0,9.029705238680377,51.21000315663482,UNKNOWN
2024-11-21 15:44:00.163326,101.0,52.0,9.92206775958033,51.04461353927853,UNKNOWN
2024-11-21 15:44:00.317151,102.0,52.0,10.811407922523486,50.863675238157896,UNKNOWN
2024-11-21 15:44:00.450119,103.0,52.0,11.69745482588098,50.66724336883223,UNKNOWN
2024-11-21 15:44:00.583295,104.0,52.0,12.579938571182723,50.455377766351816,UNKNOWN
2024-11-21 15:44:00.711458,105.0,52.0,13.458590345331078,50.22814296703155,UNKNOWN
2024-11-21 15:44:00.852617,106.0,53.0,14.608779858300956,50.9468698847309,UNKNOWN
2024-11-21 15:44:00.986958,107.0,53.0,15.495700350305048,50.68415206604088,UNKNOWN
2024-11-21 15:44:01.109409,108.0,52.0,16.068883707497264,49.45493884734798,UNKNOWN
2024-11-21 15:44:01.242139,109.0,52.0,16.92954403177215,49.166965931164476,UNKNOWN
2024-11-21 15:44:01.369136,110.0,52.0,17.785047452934773,48.86401628086724,UNKNOWN
2024-11-21 15:44:01.493991,111.0,52.0,18.635133376355615,48.54618217785449,UNKNOWN
2024-11-21 15:44:01.620890,112.0,52.0,19.479542857627425,48.21356043747295,UNKNOWN
2024-11-21 15:44:01.744351,113.0,52.0,20.318018681442236,47.8662523795269,UNKNOWN
2024-11-21 15:44:01.866070,114.0,52.0,21.15030543994161,47.504363797415245,UNKNOWN
2024-11-21 15:44:02.018719,115.0,52.0,21.97614961051637,47.1280049259058,UNKNOWN
2024-11-21 15:44:02.144989,115.0,52.0,21.97614961051637,47.1280049259058,UNKNOWN
2024-11-21 15:44:02.281429,114.0,52.0,21.15030543994161,47.504363797415245,UNKNOWN
2024-11-21 15:44:02.412278,113.0,52.0,20.318018681442236,47.8662523795269,UNKNOWN
2024-11-21 15:44:02.536240,112.0,52.0,19.479542857627425,48.21356043747295,UNKNOWN
2024-11-21 15:44:02.662528,111.0,52.0,18.635133376355615,48.54618217785449,UNKNOWN
2024-11-21 15:44:02.791569,110.0,52.0,17.785047452934773,48.86401628086724,UNKNOWN
2024-11-21 15:44:02.917980,109.0,52.0,16.92954403177215,49.166965931164476,UNKNOWN
2024-11-21 15:44:03.043207,108.0,52.0,16.068883707497264,49.45493884734798,UNKNOWN
2024-11-21 15:44:03.168711,107.0,52.0,15.203328645582312,49.72784731007784,UNKNOWN
2024-11-21 15:44:03.294164,106.0,52.0,14.333142502483957,49.98560818879258,UNKNOWN
2024-11-21 15:44:03.424984,105.0,53.0,13.717409390433598,51.19406879332062,UNKNOWN
2024-11-21 15:44:03.575128,104.0,52.0,12.579938571182723,50.455377766351816,UNKNOWN
2024-11-21 15:44:03.700884,103.0,52.0,11.69745482588098,50.66724336883223,UNKNOWN
2024-11-21 15:44:03.823026,102.0,52.0,10.811407922523486,50.863675238157896,UNKNOWN
2024-11-21 15:44:03.949481,101.0,52.0,9.92206775958033,51.04461353927853,UNKNOWN
2024-11-21 15:44:04.107330,100.0,52.0,9.029705238680377,51.21000315663482,UNKNOWN
2024-11-21 15:44:04.241849,99.0,52.0,8.134592182092005,51.359793710947166,UNKNOWN
2024-11-21 15:44:04.367575,98.0,52.0,7.237001249923403,51.49393957456166,UNKNOWN
2024-11-21 15:44:04.493452,97.0,52.0,6.337205857067668,51.612399885348744,UNKNOWN
2024-11-21 15:44:04.619160,96.0,52.0,5.435480089917981,51.71513855915021,UNKNOWN
2024-11-21 15:44:04.742743,95.0,52.0,4.532098622878225,51.80212430077077,UNKNOWN
2024-11-21 15:44:04.867870,94.0,52.0,3.6273366346945157,51.87333061351086,UNKNOWN
2024-11-21 15:44:04.994008,93.0,52.0,2.7214697246330792,51.92873580723784,UNKNOWN
2024-11-21 15:44:05.117829,92.0,52.0,1.8147738285300503,51.96832300499298,UNKNOWN
2024-11-21 15:44:05.272386,91.0,52.0,0.9075251347387426,51.992080148132345,UNKNOWN
2024-11-21 15:44:05.399641,90.0,52.0,0.0,52.0,UNKNOWN
2024-11-21 15:44:05.529228,90.0,52.0,0.0,52.0,UNKNOWN
2024-11-21 15:44:05.660253,89.0,52.0,-0.9075251347387426,51.992080148132345,UNKNOWN
