timestamp,angle,distance,x,y
2024-11-21 14:40:21.058658,89.0,52.0,0.9075251347387471,51.992080148132345
2024-11-21 14:40:21.127839,88.0,52.0,1.814773828530056,51.96832300499298
2024-11-21 14:40:21.198122,87.0,52.0,2.7214697246330863,51.92873580723784
2024-11-21 14:40:21.266918,86.0,52.0,3.627336634694512,51.87333061351086
2024-11-21 14:40:21.341262,85.0,52.0,4.532098622878223,51.80212430077077
2024-11-21 14:40:21.410319,84.0,52.0,5.43548008991798,51.71513855915021
2024-11-21 14:40:21.479758,83.0,52.0,6.337205857067669,51.612399885348744
2024-11-21 14:40:21.553586,82.0,52.0,7.237001249923404,51.49393957456166
2024-11-21 14:40:21.623466,81.0,52.0,8.134592182092009,51.359793710947166
2024-11-21 14:40:21.693062,80.0,52.0,9.029705238680382,51.21000315663482
2024-11-21 14:40:21.763406,79.0,52.0,9.922067759580335,51.04461353927853
2024-11-21 14:40:21.835930,78.0,52.0,10.811407922523491,50.86367523815789
2024-11-21 14:40:21.906036,77.0,52.0,11.697454825880977,50.66724336883223
2024-11-21 14:40:21.975420,76.0,52.0,12.57993857118272,50.455377766351816
2024-11-21 14:40:22.049214,75.0,52.0,13.458590345331078,50.22814296703155
2024-11-21 14:40:22.119483,74.0,52.0,14.333142502483957,49.98560818879258
2024-11-21 14:40:22.189249,73.0,52.0,15.203328645582312,49.72784731007784
2024-11-21 14:40:22.258822,72.0,53.0,16.377900701872214,50.405995363643136
2024-11-21 14:40:22.332058,71.0,53.0,17.255112186229308,50.112484506763785
2024-11-21 14:40:22.402854,70.0,53.0,18.12706759626045,49.80370890165314
2024-11-21 14:40:22.472077,69.0,53.0,18.99350132590092,49.47976260435169
2024-11-21 14:40:22.541188,68.0,53.0,19.854149451043334,49.140744292039734
2024-11-21 14:40:22.614720,67.0,53.0,20.708749809931508,48.78675723297934
2024-11-21 14:40:22.684208,66.0,53.0,21.55704208301741,48.41790925505784
2024-11-21 14:40:22.753941,65.0,54.0,22.82138613399777,48.9406204999791
2024-11-21 14:40:22.827923,65.0,54.0,22.82138613399777,48.9406204999791
2024-11-21 14:40:22.897782,66.0,54.0,21.96377872609321,49.33145471270045
2024-11-21 14:40:22.967251,67.0,54.0,21.09948093842078,49.70726208643178
2024-11-21 14:40:23.041903,68.0,54.0,20.228756044459246,50.06792814660652
2024-11-21 14:40:23.110705,69.0,53.0,18.99350132590092,49.47976260435169
2024-11-21 14:40:23.180550,70.0,53.0,18.12706759626045,49.80370890165314
2024-11-21 14:40:23.249872,71.0,53.0,17.255112186229308,50.112484506763785
2024-11-21 14:40:23.346954,72.0,53.0,16.377900701872214,50.405995363643136
2024-11-21 14:40:23.393314,73.0,53.0,15.495700350305048,50.68415206604088
2024-11-21 14:40:23.463487,74.0,52.0,14.333142502483957,49.98560818879258
