timestamp,angle,distance,x,y,state,direction,time_elapsed,scan_cycle
2024-11-21 15:49:08.026153,81.0,52.0,-8.134592182092005,51.359793710947166,INITIALIZING,UNKNOWN,0.246302,0
2024-11-21 15:49:08.179079,80.0,52.0,-9.029705238680377,51.21000315663482,SCANNING_LEFT,LEFT,0.399228,0
2024-11-21 15:49:08.413849,83.0,52.0,-6.337205857067668,51.612399885348744,SCANNING_LEFT,RIGHT,0.633998,0
2024-11-21 15:49:08.558112,82.0,52.0,-7.237001249923403,51.49393957456166,SCANNING_LEFT,LEFT,0.778261,0
2024-11-21 15:49:08.681189,81.0,52.0,-8.134592182092005,51.359793710947166,SCANNING_LEFT,LEFT,0.901338,0
2024-11-21 15:49:08.846220,80.0,52.0,-9.029705238680377,51.21000315663482,SCANNING_LEFT,LEFT,1.066369,0
2024-11-21 15:49:08.995598,89.0,52.0,-0.9075251347387426,51.992080148132345,AT_CENTER,RIGHT,1.215747,0
2024-11-21 15:49:09.155918,88.0,52.0,-1.8147738285300503,51.96832300499298,SCANNING_LEFT,LEFT,1.376067,0
2024-11-21 15:49:09.291914,87.0,52.0,-2.7214697246330792,51.92873580723784,SCANNING_LEFT,LEFT,1.512063,0
2024-11-21 15:49:09.438289,86.0,52.0,-3.6273366346945157,51.87333061351086,SCANNING_LEFT,LEFT,1.658438,0
2024-11-21 15:49:09.569911,85.0,52.0,-4.532098622878225,51.80212430077077,SCANNING_LEFT,LEFT,1.79006,0
2024-11-21 15:49:09.703134,84.0,52.0,-5.435480089917981,51.71513855915021,SCANNING_LEFT,LEFT,1.923283,0
2024-11-21 15:49:09.833530,83.0,52.0,-6.337205857067668,51.612399885348744,SCANNING_LEFT,LEFT,2.053679,0
2024-11-21 15:49:09.979503,82.0,52.0,-7.237001249923403,51.49393957456166,SCANNING_LEFT,LEFT,2.199652,0
2024-11-21 15:49:10.118545,81.0,52.0,-8.134592182092005,51.359793710947166,SCANNING_LEFT,LEFT,2.338694,0
2024-11-21 15:49:10.249095,80.0,52.0,-9.029705238680377,51.21000315663482,SCANNING_LEFT,LEFT,2.469244,0
2024-11-21 15:49:10.379904,79.0,52.0,-9.92206775958033,51.04461353927853,SCANNING_LEFT,LEFT,2.600053,0
2024-11-21 15:49:10.521652,78.0,52.0,-10.811407922523486,50.863675238157896,SCANNING_LEFT,LEFT,2.741801,0
2024-11-21 15:49:10.653272,77.0,52.0,-11.69745482588098,50.66724336883223,SCANNING_LEFT,LEFT,2.873421,0
2024-11-21 15:49:10.777957,76.0,52.0,-12.579938571182723,50.455377766351816,SCANNING_LEFT,LEFT,2.998106,0
2024-11-21 15:49:10.903759,75.0,52.0,-13.458590345331078,50.22814296703155,SCANNING_LEFT,LEFT,3.123908,0
2024-11-21 15:49:11.039810,74.0,53.0,-14.608779858300956,50.9468698847309,SCANNING_LEFT,LEFT,3.259959,0
2024-11-21 15:49:11.188497,73.0,53.0,-15.495700350305048,50.68415206604088,SCANNING_LEFT,LEFT,3.408646,0
2024-11-21 15:49:11.336089,72.0,53.0,-16.37790070187221,50.405995363643136,SCANNING_LEFT,LEFT,3.556238,0
2024-11-21 15:49:11.465811,71.0,53.0,-17.255112186229304,50.11248450676379,SCANNING_LEFT,LEFT,3.68596,0
2024-11-21 15:49:11.593325,70.0,53.0,-18.127067596260442,49.803708901653145,SCANNING_LEFT,LEFT,3.813474,0
2024-11-21 15:49:11.725400,69.0,53.0,-18.993501325900915,49.47976260435169,SCANNING_LEFT,LEFT,3.945549,0
2024-11-21 15:49:11.857169,68.0,53.0,-19.854149451043337,49.140744292039734,SCANNING_LEFT,LEFT,4.077318,0
2024-11-21 15:49:12.010871,67.0,53.0,-20.70874980993151,48.78675723297934,SCANNING_LEFT,LEFT,4.23102,0
2024-11-21 15:49:12.147851,66.0,54.0,-21.96377872609321,49.33145471270045,SCANNING_LEFT,LEFT,4.368,0
2024-11-21 15:49:12.274732,65.0,53.0,-22.39876787225707,48.034312712942445,SCANNING_LEFT,LEFT,4.494881,0
2024-11-21 15:49:12.398800,65.0,54.0,-22.82138613399777,48.9406204999791,SCANNING_LEFT,STATIONARY,4.618949,0
2024-11-21 15:49:12.519998,66.0,54.0,-21.96377872609321,49.33145471270045,SCANNING_LEFT,RIGHT,4.740147,0
2024-11-21 15:49:12.646046,67.0,54.0,-21.099480938420783,49.70726208643178,SCANNING_LEFT,RIGHT,4.866195,0
2024-11-21 15:49:12.776073,68.0,54.0,-20.22875604445925,50.06792814660652,SCANNING_LEFT,RIGHT,4.996222,0
2024-11-21 15:49:12.901619,69.0,53.0,-18.993501325900915,49.47976260435169,SCANNING_LEFT,RIGHT,5.121768,0
2024-11-21 15:49:13.025610,70.0,53.0,-18.127067596260442,49.803708901653145,SCANNING_LEFT,RIGHT,5.245759,0
2024-11-21 15:49:13.153520,71.0,53.0,-17.255112186229304,50.11248450676379,SCANNING_LEFT,RIGHT,5.373669,0
2024-11-21 15:49:13.283838,72.0,53.0,-16.37790070187221,50.405995363643136,SCANNING_LEFT,RIGHT,5.503987,0
2024-11-21 15:49:13.409175,73.0,53.0,-15.495700350305048,50.68415206604088,SCANNING_LEFT,RIGHT,5.629324,0
2024-11-21 15:49:13.535514,74.0,53.0,-14.608779858300956,50.9468698847309,SCANNING_LEFT,RIGHT,5.755663,0
2024-11-21 15:49:13.664365,75.0,53.0,-13.717409390433598,51.19406879332062,SCANNING_LEFT,RIGHT,5.884514,0
2024-11-21 15:49:13.814377,76.0,53.0,-12.82186046678239,51.425673492627816,SCANNING_LEFT,RIGHT,6.034526,0
2024-11-21 15:49:13.944878,77.0,52.0,-11.69745482588098,50.66724336883223,SCANNING_LEFT,RIGHT,6.165027,0
2024-11-21 15:49:14.065103,78.0,52.0,-10.811407922523486,50.863675238157896,SCANNING_LEFT,RIGHT,6.285252,0
2024-11-21 15:49:14.193906,79.0,52.0,-9.92206775958033,51.04461353927853,SCANNING_LEFT,RIGHT,6.414055,0
2024-11-21 15:49:14.317853,80.0,52.0,-9.029705238680377,51.21000315663482,SCANNING_LEFT,RIGHT,6.538002,0
2024-11-21 15:49:14.438665,81.0,52.0,-8.134592182092005,51.359793710947166,SCANNING_LEFT,RIGHT,6.658814,0
2024-11-21 15:49:14.568194,82.0,52.0,-7.237001249923403,51.49393957456166,SCANNING_LEFT,RIGHT,6.788343,0
