timestamp,angle,distance,x,y
2024-11-20 20:40:08.758990,0.0,88.0,88.0,0.0
2024-11-20 20:40:08.882758,1.0,88.0,87.98659717376243,1.535811766480949
2024-11-20 20:40:09.007238,2.0,88.0,87.94639277768043,3.0711557098200855
2024-11-20 20:40:09.123939,3.0,88.0,87.8793990584025,4.605564149379058
2024-11-20 20:40:09.247541,4.0,87.0,86.7880723726047,6.068813215738901
2024-11-20 20:40:09.373846,5.0,87.0,86.66893873398186,7.582549619046261
2024-11-20 20:40:09.494567,6.0,88.0,87.51792679240805,9.198504767553505
2024-11-20 20:40:09.605766,7.0,88.0,87.34406134443634,10.724502219652978
2024-11-20 20:40:09.733247,8.0,88.0,87.1435900492582,12.247232884485758
2024-11-20 20:40:09.864927,9.0,88.0,86.91657397237212,13.766232923540317
2024-11-20 20:40:09.986062,10.0,88.0,86.66308226507431,15.281039634689868
2024-11-20 20:40:10.100701,11.0,88.0,86.38319214339442,16.79119159313594
2024-11-20 20:40:10.234701,12.0,59.0,57.710708443294536,12.266789758247802
2024-11-20 20:40:10.357447,13.0,87.0,84.77019563631546,19.570741727916257
2024-11-20 20:40:10.473459,14.0,88.0,85.38602391228768,21.28912681277076
2024-11-20 20:40:10.591276,15.0,88.0,85.001472713438,22.776075969021825
2024-11-20 20:40:10.716567,16.0,88.0,84.59102924257206,24.256087311895925
2024-11-20 20:40:10.849795,17.0,88.0,84.15481852474711,25.728710015600836
2024-11-20 20:40:10.972225,18.0,88.0,83.6929734339735,27.193495504995372
2024-11-20 20:40:11.090333,19.0,81.0,76.58700462354466,26.37102051102969
2024-11-20 20:40:11.209663,20.0,87.0,81.75325800837403,29.755752469333178
2024-11-20 20:40:11.340876,21.0,88.0,82.15507753175375,31.536379559986422
2024-11-20 20:40:11.457765,22.0,88.0,81.59217920187729,32.96538022060026
2024-11-20 20:40:11.574875,23.0,88.0,81.00442710381475,34.384339307056095
2024-11-20 20:40:11.708393,24.0,88.0,80.39200027254887,35.79282459067042
2024-11-20 20:40:11.833045,25.0,89.0,80.66139304626185,37.61302529492225
2024-11-20 20:40:11.955234,26.0,77.0,69.20714156503587,33.75457830275896
2024-11-20 20:40:12.077661,27.0,88.0,78.40857412857638,39.951163977080114
2024-11-20 20:40:12.199595,28.0,73.0,64.45517427870168,34.27142408337003
2024-11-20 20:40:12.316765,29.0,73.0,63.84723862117589,35.391102277982604
2024-11-20 20:40:12.441570,30.0,73.0,63.219854476264025,36.49999999999999
2024-11-20 20:40:12.567011,31.0,73.0,62.5732129512542,37.597779468433956
2024-11-20 20:40:12.688840,32.0,73.0,61.9075110194191,38.68410628902396
2024-11-20 20:40:12.800113,33.0,73.0,61.222951460015956,39.75864955609698
2024-11-20 20:40:12.933358,34.0,72.0,59.69070522396301,40.261889049893774
2024-11-20 20:40:13.056283,35.0,72.0,58.97894718880741,41.297503417275315
2024-11-20 20:40:13.175293,36.0,56.0,45.30495168499706,32.915974128378494
2024-11-20 20:40:13.299691,37.0,72.0,57.50175672340508,43.33068166694748
2024-11-20 20:40:13.420851,38.0,72.0,56.736774259683976,44.327626223447396
2024-11-20 20:40:13.539468,39.0,72.0,55.954509224901905,45.311068155588295
2024-11-20 20:40:13.657431,40.0,72.0,55.155199904566416,46.28070789743083
2024-11-20 20:40:13.783647,41.0,72.0,54.339089776039586,47.23625008731652
2024-11-20 20:40:13.900256,42.0,72.0,53.506427434372384,48.17740365783779
2024-11-20 20:40:14.026750,43.0,72.0,52.65746651658027,49.10388192449989
2024-11-20 20:40:14.149825,44.0,72.0,51.792465624382885,50.0154026730478
2024-11-20 20:40:14.267452,45.0,72.0,50.91168824543143,50.91168824543143
2024-11-20 20:40:14.391641,46.0,71.0,49.32074430258881,51.07312582404423
2024-11-20 20:40:14.517436,47.0,55.0,37.50990980343742,40.22445358905438
2024-11-20 20:40:14.633891,48.0,54.0,36.13305274337834,40.12982057577929
2024-11-20 20:40:14.759410,49.0,54.0,35.427187565487394,40.754317332029686
2024-11-20 20:40:14.869099,50.0,54.0,34.71053092307312,41.36639992842481
2024-11-20 20:40:14.999509,51.0,54.0,33.98330111669122,41.96588191867643
2024-11-20 20:40:15.116739,52.0,54.0,33.24571966758555,42.55258069476299
2024-11-20 20:40:15.240883,53.0,54.0,32.49801125021061,43.126317542553814
2024-11-20 20:40:15.360014,54.0,54.0,31.74040362379355,43.686917696247164
2024-11-20 20:40:15.482835,55.0,54.0,30.973127562956485,44.23421039160556
2024-11-20 20:40:15.599963,56.0,54.0,30.196416787420326,44.76802891797225
2024-11-20 20:40:15.723861,57.0,54.0,29.410507890811463,45.2882106690529
