timestamp,angle,distance,x,y,state,direction,time_elapsed,scan_cycle
2024-11-21 15:52:13.976372,108.0,52.0,16.068883707497264,49.45493884734798,SCANNING_RIGHT,RIGHT,0.31525,0
2024-11-21 15:52:14.117755,107.0,53.0,15.495700350305048,50.68415206604088,SCANNING_RIGHT,LEFT,0.456633,0
2024-11-21 15:52:14.259046,106.0,53.0,14.608779858300956,50.9468698847309,SCANNING_RIGHT,LEFT,0.597924,0
2024-11-21 15:52:14.453901,88.0,52.0,-1.8147738285300503,51.96832300499298,SCANNING_LEFT,LEFT,0.792779,1
2024-11-21 15:52:14.586347,87.0,52.0,-2.7214697246330792,51.92873580723784,SCANNING_LEFT,LEFT,0.925225,1
2024-11-21 15:52:14.714844,86.0,52.0,-3.6273366346945157,51.87333061351086,SCANNING_LEFT,LEFT,1.053722,1
2024-11-21 15:52:14.846574,85.0,52.0,-4.532098622878225,51.80212430077077,SCANNING_LEFT,LEFT,1.185452,1
2024-11-21 15:52:14.978627,84.0,52.0,-5.435480089917981,51.71513855915021,SCANNING_LEFT,LEFT,1.317505,1
2024-11-21 15:52:15.107893,83.0,52.0,-6.337205857067668,51.612399885348744,SCANNING_LEFT,LEFT,1.446771,1
2024-11-21 15:52:15.240976,82.0,52.0,-7.237001249923403,51.49393957456166,SCANNING_LEFT,LEFT,1.579854,1
2024-11-21 15:52:15.392494,81.0,52.0,-8.134592182092005,51.359793710947166,SCANNING_LEFT,LEFT,1.731372,1
2024-11-21 15:52:15.524940,80.0,52.0,-9.029705238680377,51.21000315663482,SCANNING_LEFT,LEFT,1.863818,1
2024-11-21 15:52:15.653922,79.0,52.0,-9.92206775958033,51.04461353927853,SCANNING_LEFT,LEFT,1.9928,1
2024-11-21 15:52:15.815125,78.0,52.0,-10.811407922523486,50.863675238157896,SCANNING_LEFT,LEFT,2.154003,1
2024-11-21 15:52:15.968564,77.0,52.0,-11.69745482588098,50.66724336883223,SCANNING_LEFT,LEFT,2.307442,1
2024-11-21 15:52:16.119558,76.0,52.0,-12.579938571182723,50.455377766351816,SCANNING_LEFT,LEFT,2.458436,1
2024-11-21 15:52:16.257761,75.0,53.0,-13.717409390433598,51.19406879332062,SCANNING_LEFT,LEFT,2.596639,1
2024-11-21 15:52:16.392193,74.0,53.0,-14.608779858300956,50.9468698847309,SCANNING_LEFT,LEFT,2.731071,1
2024-11-21 15:52:16.523666,73.0,53.0,-15.495700350305048,50.68415206604088,SCANNING_LEFT,LEFT,2.862544,1
2024-11-21 15:52:16.663304,72.0,53.0,-16.37790070187221,50.405995363643136,SCANNING_LEFT,LEFT,3.002182,1
2024-11-21 15:52:16.843711,71.0,53.0,-17.255112186229304,50.11248450676379,SCANNING_LEFT,LEFT,3.182589,1
2024-11-21 15:52:17.017281,70.0,53.0,-18.127067596260442,49.803708901653145,SCANNING_LEFT,LEFT,3.356159,1
2024-11-21 15:52:17.165707,69.0,53.0,-18.993501325900915,49.47976260435169,SCANNING_LEFT,LEFT,3.504585,1
2024-11-21 15:52:17.319809,68.0,53.0,-19.854149451043337,49.140744292039734,SCANNING_LEFT,LEFT,3.658687,1
2024-11-21 15:52:17.466354,67.0,52.0,-20.318018681442236,47.8662523795269,SCANNING_LEFT,LEFT,3.805232,1
2024-11-21 15:52:17.595193,66.0,54.0,-21.96377872609321,49.33145471270045,SCANNING_LEFT,LEFT,3.934071,1
2024-11-21 15:52:17.735230,65.0,54.0,-22.82138613399777,48.9406204999791,SCANNING_LEFT,LEFT,4.074108,1
2024-11-21 15:52:17.894798,65.0,54.0,-22.82138613399777,48.9406204999791,SCANNING_LEFT,STATIONARY,4.233676,1
2024-11-21 15:52:18.030817,66.0,54.0,-21.96377872609321,49.33145471270045,SCANNING_LEFT,RIGHT,4.369695,1
2024-11-21 15:52:18.162382,67.0,54.0,-21.099480938420783,49.70726208643178,SCANNING_LEFT,RIGHT,4.50126,1
2024-11-21 15:52:18.290910,68.0,54.0,-20.22875604445925,50.06792814660652,SCANNING_LEFT,RIGHT,4.629788,1
2024-11-21 15:52:18.421719,69.0,54.0,-19.351869275446216,50.41334303084889,SCANNING_LEFT,RIGHT,4.760597,1
2024-11-21 15:52:18.549277,70.0,53.0,-18.127067596260442,49.803708901653145,SCANNING_LEFT,RIGHT,4.888155,1
2024-11-21 15:52:18.680843,71.0,53.0,-17.255112186229304,50.11248450676379,SCANNING_LEFT,RIGHT,5.019721,1
2024-11-21 15:52:18.812924,72.0,53.0,-16.37790070187221,50.405995363643136,SCANNING_LEFT,RIGHT,5.151802,1
2024-11-21 15:52:18.946577,73.0,53.0,-15.495700350305048,50.68415206604088,SCANNING_LEFT,RIGHT,5.285455,1
2024-11-21 15:52:19.075014,74.0,53.0,-14.608779858300956,50.9468698847309,SCANNING_LEFT,RIGHT,5.413892,1
2024-11-21 15:52:19.227145,75.0,53.0,-13.717409390433598,51.19406879332062,SCANNING_LEFT,RIGHT,5.566023,1
2024-11-21 15:52:19.385350,76.0,53.0,-12.82186046678239,51.425673492627816,SCANNING_LEFT,RIGHT,5.724228,1
2024-11-21 15:52:19.527746,77.0,53.0,-11.922405880224845,51.641613433617465,SCANNING_LEFT,RIGHT,5.866624,1
2024-11-21 15:52:19.669253,78.0,52.0,-10.811407922523486,50.863675238157896,SCANNING_LEFT,RIGHT,6.008131,1
2024-11-21 15:52:19.804796,79.0,53.0,-10.112876754956874,52.02624072272619,SCANNING_LEFT,RIGHT,6.143674,1
2024-11-21 15:52:19.978942,80.0,52.0,-9.029705238680377,51.21000315663482,SCANNING_LEFT,RIGHT,6.31782,1
2024-11-21 15:52:20.108752,81.0,52.0,-8.134592182092005,51.359793710947166,SCANNING_LEFT,RIGHT,6.44763,1
2024-11-21 15:52:20.230325,82.0,52.0,-7.237001249923403,51.49393957456166,SCANNING_LEFT,RIGHT,6.569203,1
2024-11-21 15:52:20.355889,83.0,52.0,-6.337205857067668,51.612399885348744,SCANNING_LEFT,RIGHT,6.694767,1
2024-11-21 15:52:20.481459,84.0,52.0,-5.435480089917981,51.71513855915021,SCANNING_LEFT,RIGHT,6.820337,1
2024-11-21 15:52:20.609674,85.0,52.0,-4.532098622878225,51.80212430077077,SCANNING_LEFT,RIGHT,6.948552,1
2024-11-21 15:52:20.739436,86.0,52.0,-3.6273366346945157,51.87333061351086,SCANNING_LEFT,RIGHT,7.078314,1
2024-11-21 15:52:20.866621,87.0,52.0,-2.7214697246330792,51.92873580723784,SCANNING_LEFT,RIGHT,7.205499,1
2024-11-21 15:52:21.003720,88.0,52.0,-1.8147738285300503,51.96832300499298,SCANNING_LEFT,RIGHT,7.342598,1
2024-11-21 15:52:21.142001,89.0,52.0,-0.9075251347387426,51.992080148132345,AT_CENTER,RIGHT,7.480879,1
2024-11-21 15:52:21.269988,90.0,52.0,0.0,52.0,AT_CENTER,RIGHT,7.608866,1
