timestamp,angle,raw_distance,filtered_distance,is_gap,confidence,baseline_distance,threshold,anomaly_score,validation_score,precision,recall,f1_score,temporal_consistency,spatial_consistency,cluster_confidence,prediction_confidence
2024-11-22 20:32:56.245744,86.0,21.0,23.7,False,0.608,29.8,26.1,-0.544,0.000,0.000,0.000,0.000,0.586,3.342,0.630,0.500
2024-11-22 20:32:57.560329,87.0,22.0,23.9,False,0.637,29.8,25.9,-0.544,0.000,0.000,0.000,0.000,0.605,3.298,0.644,0.500
2024-11-22 20:32:58.873751,88.0,22.0,24.4,False,0.617,29.8,25.9,-0.544,0.000,0.000,0.000,0.000,0.619,2.054,0.641,0.500
2024-11-22 20:33:00.378272,89.0,30.0,25.8,False,0.583,29.8,25.9,-0.544,0.000,0.000,0.000,0.000,0.610,0.238,0.622,0.500
2024-11-22 20:33:01.750700,90.0,30.0,29.6,False,0.846,29.8,27.3,-0.544,0.000,0.000,0.000,0.000,0.682,0.151,0.691,0.500
2024-11-22 20:33:03.087397,91.0,30.0,29.6,False,0.899,29.8,30.5,-0.544,0.000,0.000,0.000,0.000,0.796,0.296,0.714,0.500
2024-11-22 20:33:04.548753,92.0,30.0,29.7,False,0.944,29.8,31.0,-0.544,0.000,0.000,0.000,0.000,0.893,0.483,0.734,0.500
2024-11-22 20:33:05.904234,93.0,30.0,29.8,False,0.956,29.8,34.5,-0.544,0.000,0.000,0.000,0.000,0.932,0.593,0.744,0.500
2024-11-22 20:33:07.271144,94.0,29.0,30.0,False,0.919,29.8,31.8,-0.544,0.000,0.000,0.000,0.000,0.939,0.130,0.733,0.500
2024-11-22 20:33:08.749196,95.0,29.0,29.9,False,0.920,29.8,30.3,-0.544,0.000,0.000,0.000,0.000,0.933,0.086,0.733,0.500
2024-11-22 20:33:10.349231,96.0,29.0,29.8,False,0.919,29.8,30.1,-0.544,0.000,0.000,0.000,0.000,0.924,0.273,0.733,0.500
2024-11-22 20:33:11.862388,97.0,29.0,29.9,False,0.919,29.8,30.0,-0.544,0.000,0.000,0.000,0.000,0.919,0.278,0.731,0.500
2024-11-22 20:33:13.285717,98.0,31.0,30.0,False,0.865,29.8,30.0,-0.544,0.000,0.000,0.000,0.000,0.900,0.443,0.725,0.500
2024-11-22 20:33:14.763331,99.0,31.0,30.6,False,0.932,29.8,30.2,-0.544,0.000,0.000,0.000,0.000,0.907,0.275,0.734,0.500
2024-11-22 20:33:16.199030,100.0,30.0,30.5,False,0.865,29.8,30.3,-0.544,0.000,0.000,0.000,0.000,0.892,0.079,0.730,0.500
2024-11-22 20:33:17.751728,101.0,31.0,30.1,False,0.887,29.8,30.4,-0.544,0.000,0.000,0.000,0.000,0.887,0.425,0.723,0.500
2024-11-22 20:33:19.323091,102.0,31.0,30.6,False,0.933,29.8,30.5,-0.544,0.000,0.000,0.000,0.000,0.906,0.288,0.734,0.500
2024-11-22 20:33:21.078878,103.0,30.0,30.6,False,0.895,29.8,30.8,-0.544,0.000,0.000,0.000,0.000,0.909,0.046,0.732,0.500
2024-11-22 20:33:23.090668,104.0,30.0,30.1,False,0.992,29.8,30.8,-0.544,0.000,0.000,0.000,0.000,0.938,0.029,0.746,0.500
2024-11-22 20:33:24.703163,105.0,30.0,30.1,False,0.990,29.8,30.7,-0.544,0.000,0.000,0.000,0.000,0.968,0.000,0.752,0.500
2024-11-22 20:33:26.363246,104.0,30.0,30.1,False,0.990,29.8,30.5,-0.544,0.000,0.000,0.000,0.000,0.989,0.027,0.756,0.500
2024-11-22 20:33:27.923843,103.0,30.0,30.0,False,0.984,29.8,30.4,-0.544,0.000,0.000,0.000,0.000,0.987,0.246,0.756,0.500
2024-11-22 20:33:29.617152,102.0,30.0,30.2,False,0.947,29.8,30.6,-0.544,0.000,0.000,0.000,0.000,0.962,0.262,0.748,0.500
2024-11-22 20:33:31.331073,101.0,30.0,30.5,False,0.943,29.8,30.6,-0.544,0.000,0.000,0.000,0.000,0.946,0.425,0.741,0.500
2024-11-22 20:33:33.066940,100.0,30.0,30.1,False,0.940,29.8,30.3,-0.544,0.000,0.000,0.000,0.000,0.938,0.132,0.745,0.500
2024-11-22 20:33:34.908593,99.0,31.0,30.3,False,0.868,29.8,30.5,-0.544,0.000,0.000,0.000,0.000,0.903,0.250,0.729,0.500
2024-11-22 20:33:36.551859,98.0,30.0,30.9,False,0.881,29.8,30.5,-0.544,0.000,0.000,0.000,0.000,0.885,0.460,0.722,0.500
2024-11-22 20:33:38.297234,97.0,31.0,30.2,False,0.931,29.8,30.4,-0.544,0.000,0.000,0.000,0.000,0.895,0.507,0.726,0.500
2024-11-22 20:33:40.045690,96.0,31.0,30.1,False,0.937,29.8,30.4,-0.544,0.000,0.000,0.000,0.000,0.919,0.518,0.730,0.500
2024-11-22 20:33:41.811151,95.0,31.0,30.1,False,0.933,29.8,30.5,-0.544,0.000,0.000,0.000,0.000,0.934,0.416,0.733,0.500
2024-11-22 20:33:43.609996,94.0,31.0,30.1,False,0.935,29.8,30.5,-0.544,0.000,0.000,0.000,0.000,0.938,0.429,0.734,0.500
2024-11-22 20:33:45.361591,93.0,29.0,30.0,False,0.869,29.8,30.5,-0.544,0.000,0.000,0.000,0.000,0.913,0.506,0.727,0.500
2024-11-22 20:33:47.175893,92.0,29.0,29.4,False,0.954,29.8,30.5,-0.544,0.000,0.000,0.000,0.000,0.916,0.155,0.736,0.500
2024-11-22 20:33:49.165141,91.0,29.0,29.4,False,0.961,29.8,30.5,-0.544,0.000,0.000,0.000,0.000,0.938,0.057,0.741,0.500
2024-11-22 20:33:51.008316,90.0,29.0,29.4,False,0.958,29.8,30.7,-0.544,0.000,0.000,0.000,0.000,0.958,0.097,0.745,0.500
2024-11-22 20:33:52.842417,89.0,29.0,29.4,False,0.908,29.8,31.0,-0.544,0.000,0.000,0.000,0.000,0.938,1.836,0.741,0.500
2024-11-22 20:33:54.643664,88.0,30.0,28.0,False,0.755,29.8,30.6,-0.544,0.000,0.000,0.000,0.000,0.843,2.137,0.698,0.500
2024-11-22 20:33:56.522253,87.0,30.0,26.0,False,0.676,29.8,30.8,-0.544,0.000,0.000,0.000,0.000,0.751,2.234,0.653,0.500
2024-11-22 20:33:58.420650,86.0,30.0,26.2,False,0.626,29.8,30.8,-0.544,0.000,0.000,0.000,0.000,0.686,1.665,0.642,0.500
2024-11-22 20:34:00.335046,85.0,22.0,24.7,False,0.516,29.8,31.0,-0.544,0.000,0.000,0.000,0.000,0.593,1.954,0.633,0.500
2024-11-22 20:34:02.393523,84.0,30.0,22.2,False,0.518,29.8,31.4,-0.544,0.000,0.000,0.000,0.000,0.549,1.481,0.572,0.500
2024-11-22 20:34:04.319449,83.0,21.0,23.6,False,0.569,29.8,32.3,-0.544,0.000,0.000,0.000,0.000,0.553,0.372,0.624,0.500
2024-11-22 20:34:06.299370,82.0,21.0,20.7,False,0.779,29.8,32.9,-0.544,0.000,0.000,0.000,0.000,0.633,0.239,0.666,0.500
2024-11-22 20:34:08.139509,81.0,21.0,20.5,False,0.776,29.8,31.2,-0.544,0.000,0.000,0.000,0.000,0.724,0.296,0.681,0.500
2024-11-22 20:34:09.970970,80.0,21.0,20.6,False,0.740,29.8,30.3,-0.544,0.000,0.000,0.000,0.000,0.767,1.453,0.691,0.500
2024-11-22 20:34:11.866880,79.0,21.0,21.9,False,0.613,29.8,28.5,-0.544,0.000,0.000,0.000,0.000,0.685,1.856,0.669,0.500
2024-11-22 20:34:13.736541,78.0,20.0,23.7,False,0.609,29.8,27.3,-0.544,0.000,0.000,0.000,0.000,0.635,1.993,0.629,0.500
2024-11-22 20:34:15.634448,77.0,20.0,22.6,False,0.650,29.8,25.1,-0.544,0.000,0.000,0.000,0.000,0.640,0.842,0.641,0.500
2024-11-22 20:34:17.925960,76.0,20.0,22.3,False,0.685,29.8,24.9,-0.544,0.000,0.000,0.000,0.000,0.640,0.858,0.643,0.500
2024-11-22 20:34:20.194988,75.0,20.0,22.1,False,0.589,29.8,24.5,-0.544,0.000,0.000,0.000,0.000,0.620,0.023,0.641,0.500
2024-11-22 20:34:22.288436,76.0,27.0,21.5,False,0.536,29.8,24.3,-0.544,0.000,0.000,0.000,0.000,0.589,0.502,0.598,0.500
2024-11-22 20:34:24.249839,77.0,27.0,24.5,False,0.671,29.8,24.8,-0.544,0.000,0.000,0.000,0.000,0.592,0.598,0.635,0.500
2024-11-22 20:34:26.225978,78.0,27.0,24.1,False,0.656,29.8,24.9,-0.544,0.000,0.000,0.000,0.000,0.629,0.910,0.636,0.500
2024-11-22 20:34:28.541238,79.0,20.0,23.7,False,0.548,29.8,24.8,-0.544,0.000,0.000,0.000,0.000,0.622,1.629,0.627,0.500
2024-11-22 20:34:30.656581,80.0,20.0,21.1,False,0.693,29.8,24.8,-0.544,0.000,0.000,0.000,0.000,0.619,1.313,0.652,0.500
2024-11-22 20:34:32.943749,81.0,20.0,20.4,False,0.783,29.8,25.1,-0.544,0.000,0.000,0.000,0.000,0.689,0.164,0.674,0.500
2024-11-22 20:34:35.163672,82.0,20.0,20.4,False,0.780,29.8,25.3,-0.544,0.000,0.000,0.000,0.000,0.767,0.221,0.691,0.500
2024-11-22 20:34:37.334091,83.0,21.0,20.5,False,0.690,29.8,24.8,-0.544,0.000,0.000,0.000,0.000,0.744,1.538,0.684,0.500
2024-11-22 20:34:39.594993,84.0,21.0,22.2,False,0.611,29.8,24.8,-0.544,0.000,0.000,0.000,0.000,0.657,1.455,0.660,0.500
2024-11-22 20:34:41.893246,85.0,21.0,23.0,False,0.553,29.8,24.9,-0.544,0.000,0.000,0.000,0.000,0.587,1.922,0.638,0.500
2024-11-22 20:34:44.130604,86.0,21.0,22.0,False,0.617,29.8,25.5,-0.544,0.000,0.000,0.000,0.000,0.577,1.110,0.646,0.500
2024-11-22 20:34:46.411482,87.0,22.0,24.5,False,0.657,29.8,25.5,-0.544,0.000,0.000,0.000,0.000,0.595,1.460,0.635,0.500
2024-11-22 20:34:48.597782,88.0,23.0,24.9,False,0.661,29.8,25.5,-0.544,0.000,0.000,0.000,0.000,0.635,2.033,0.651,0.500
2024-11-22 20:34:51.036040,89.0,30.0,26.4,False,0.546,29.8,25.8,-0.544,0.000,0.000,0.000,0.000,0.610,1.720,0.629,0.500
2024-11-22 20:34:53.357017,90.0,30.0,29.6,False,0.841,29.8,27.7,-0.544,0.000,0.000,0.000,0.000,0.674,0.096,0.689,0.500
2024-11-22 20:34:55.636385,91.0,30.0,29.6,False,0.903,29.8,29.0,-0.544,0.000,0.000,0.000,0.000,0.789,0.146,0.712,0.500
