timestamp,angle,raw_distance,filtered_distance,is_gap,confidence,baseline_distance,threshold,anomaly_score,validation_score,precision,recall,f1_score,temporal_consistency,spatial_consistency,cluster_confidence,prediction_confidence
2024-11-22 21:07:57.454964,92.0,275.0,274.3,False,0.738,286.8,8.0,-0.650,0.000,0.000,0.000,0.000,0.851,0.000,0.698,0.500
2024-11-22 21:07:57.633542,93.0,275.0,275.0,False,0.726,286.8,8.0,-0.650,0.000,0.000,0.000,0.000,0.791,0.000,0.697,0.500
2024-11-22 21:07:57.889855,94.0,275.0,275.0,False,0.723,286.8,275.9,-0.650,0.000,0.000,0.000,0.000,0.729,0.000,0.684,0.500
2024-11-22 21:07:58.105226,95.0,55.0,201.8,True,0.300,286.8,276.5,-0.650,0.000,0.000,0.000,0.000,0.554,0.000,0.315,0.500
2024-11-22 21:07:58.337655,96.0,274.0,127.8,True,0.327,286.8,276.9,-0.650,0.000,0.000,0.000,0.000,0.416,0.000,0.257,0.500
2024-11-22 21:07:58.587420,97.0,274.0,274.0,False,0.732,286.8,276.7,-0.650,0.000,0.000,0.000,0.000,0.477,0.000,0.632,0.500
2024-11-22 21:07:58.838267,98.0,274.0,274.0,False,0.744,286.8,276.0,-0.650,0.000,0.000,0.000,0.000,0.628,0.000,0.663,0.500
2024-11-22 21:07:59.088385,99.0,274.0,274.0,False,0.731,286.8,275.6,-0.650,0.000,0.000,0.000,0.000,0.736,0.000,0.684,0.500
2024-11-22 21:07:59.336610,100.0,274.0,274.0,False,0.720,286.8,275.6,-0.650,0.000,0.000,0.000,0.000,0.729,0.000,0.683,0.500
2024-11-22 21:07:59.603457,101.0,274.0,274.0,False,0.711,286.8,275.6,-0.650,0.000,0.000,0.000,0.000,0.718,0.000,0.681,0.500
2024-11-22 21:08:00.079614,102.0,63.0,203.8,True,0.300,286.8,275.8,-0.650,0.000,0.000,0.000,0.000,0.548,0.000,0.316,0.500
2024-11-22 21:08:00.384267,103.0,274.0,133.2,True,0.331,286.8,275.8,-0.650,0.000,0.000,0.000,0.000,0.416,0.000,0.259,0.500
2024-11-22 21:08:00.687413,104.0,274.0,274.0,False,0.732,286.8,275.5,-0.650,0.000,0.000,0.000,0.000,0.480,0.000,0.633,0.500
2024-11-22 21:08:01.001795,105.0,273.0,273.7,False,0.757,286.8,275.5,-0.650,0.000,0.000,0.000,0.000,0.620,0.000,0.651,0.500
2024-11-22 21:08:01.285350,104.0,274.0,273.8,False,0.853,286.8,275.4,-0.650,0.000,0.000,0.000,0.000,0.752,0.000,0.685,0.500
2024-11-22 21:08:01.614881,103.0,274.0,274.8,False,0.875,286.8,275.5,-0.650,0.000,0.000,0.000,0.000,0.812,0.000,0.689,0.500
2024-11-22 21:08:01.933349,102.0,273.0,262.4,True,0.435,286.8,275.5,-0.650,0.000,0.000,0.000,0.000,0.681,0.000,0.553,0.500
2024-11-22 21:08:02.252428,101.0,60.0,209.5,True,0.335,286.8,275.7,-0.650,0.000,0.000,0.000,0.000,0.485,0.000,0.305,0.500
2024-11-22 21:08:02.618099,100.0,274.0,137.3,True,0.359,286.8,279.2,-0.650,0.000,0.000,0.000,0.000,0.385,0.000,0.255,0.500
2024-11-22 21:08:02.997571,99.0,274.0,274.8,False,0.892,286.8,279.3,-0.650,0.000,0.000,0.000,0.000,0.548,0.000,0.636,0.500
2024-11-22 21:08:03.366431,98.0,274.0,274.8,False,0.889,286.8,275.9,-0.650,0.000,0.000,0.000,0.000,0.752,0.000,0.677,0.500
2024-11-22 21:08:03.766487,97.0,274.0,274.8,False,0.868,286.8,275.5,-0.650,0.000,0.000,0.000,0.000,0.878,0.000,0.702,0.500
2024-11-22 21:08:04.133410,96.0,274.0,274.8,False,0.824,286.8,275.0,-0.650,0.000,0.000,0.000,0.000,0.848,0.000,0.696,0.500
2024-11-22 21:08:04.515223,95.0,274.0,262.2,True,0.389,286.8,275.0,-0.650,0.000,0.000,0.000,0.000,0.648,0.000,0.539,0.500
2024-11-22 21:08:04.900034,94.0,62.0,210.6,True,0.337,286.8,278.4,-0.650,0.000,0.000,0.000,0.000,0.458,0.000,0.301,0.500
2024-11-22 21:08:05.265893,93.0,274.0,138.6,True,0.360,286.8,286.2,-0.650,0.000,0.000,0.000,0.000,0.377,0.000,0.255,0.500
2024-11-22 21:08:05.696775,92.0,275.0,275.2,False,0.827,286.8,279.4,-0.650,0.000,0.000,0.000,0.000,0.519,0.000,0.640,0.500
2024-11-22 21:08:06.084630,91.0,275.0,280.2,False,0.531,286.8,281.5,-0.650,0.000,0.000,0.000,0.000,0.576,0.000,0.601,0.500
2024-11-22 21:08:06.481269,90.0,275.0,225.4,True,0.300,286.8,281.5,-0.650,0.000,0.000,0.000,0.000,0.493,0.000,0.369,0.500
2024-11-22 21:08:06.886291,89.0,275.0,99.5,False,0.616,286.8,291.9,-0.650,0.000,0.000,0.000,0.000,0.446,0.000,0.250,0.500
2024-11-22 21:08:07.286543,88.0,275.0,158.1,True,0.305,286.8,315.9,-0.650,0.000,0.000,0.000,0.000,0.401,0.000,0.271,0.500
