timestamp,angle,raw_distance,filtered_distance,is_gap,confidence,baseline_distance,threshold,anomaly_score,validation_score,precision,recall,f1_score,temporal_consistency,spatial_consistency,cluster_confidence,prediction_confidence
2024-11-22 19:41:31.190164,97.0,25.0,24.9,False,0.963,25.1,8.0,-0.754,0.000,0.000,0.000,0.000,0.981,0.000,0.755,0.500
2024-11-22 19:41:31.413863,96.0,25.0,25.0,False,0.963,25.1,8.0,-0.754,0.000,0.000,0.000,0.000,0.972,0.000,0.754,0.500
2024-11-22 19:41:31.755965,95.0,25.0,25.0,False,0.963,25.1,25.1,-0.754,0.000,0.000,0.000,0.000,0.963,0.000,0.752,0.500
2024-11-22 19:41:32.052725,94.0,25.0,25.0,False,0.963,25.1,25.1,-0.754,0.000,0.000,0.000,0.000,0.963,0.000,0.752,0.500
2024-11-22 19:41:32.331588,93.0,27.0,25.7,False,0.735,25.1,25.1,-0.754,0.000,0.000,0.000,0.000,0.867,0.000,0.714,0.500
2024-11-22 19:41:32.616522,92.0,27.0,27.0,False,0.951,25.1,25.2,-0.754,0.000,0.000,0.000,0.000,0.859,0.000,0.728,0.500
2024-11-22 19:41:32.915044,91.0,28.0,27.2,False,0.837,25.1,25.3,-0.754,0.000,0.000,0.000,0.000,0.869,0.000,0.718,0.500
2024-11-22 19:41:33.215891,90.0,28.0,27.6,False,0.865,25.1,26.2,-0.754,0.000,0.000,0.000,0.000,0.882,0.000,0.726,0.500
2024-11-22 19:41:33.547668,89.0,28.0,27.5,False,0.849,25.1,28.3,-0.754,0.000,0.000,0.000,0.000,0.853,0.000,0.719,0.500
2024-11-22 19:41:33.864926,88.0,26.0,27.1,False,0.756,25.1,29.1,-0.754,0.000,0.000,0.000,0.000,0.807,0.000,0.703,0.500
2024-11-22 19:41:34.465343,87.0,24.0,25.3,False,0.737,25.1,29.1,-0.754,0.000,0.000,0.000,0.000,0.747,0.000,0.690,0.500
2024-11-22 19:41:34.858808,86.0,26.0,24.7,False,0.742,25.1,29.0,-0.754,0.000,0.000,0.000,0.000,0.730,0.000,0.686,0.500
2024-11-22 19:41:35.226811,85.0,25.0,25.7,False,0.836,25.1,28.8,-0.754,0.000,0.000,0.000,0.000,0.770,0.000,0.703,0.500
