timestamp,angle,raw_distance,filtered_distance,is_gap,confidence,baseline_distance,threshold,anomaly_score,validation_score,precision,recall,f1_score,temporal_consistency,spatial_consistency,cluster_confidence,prediction_confidence
2024-11-22 19:54:55.514088,99.0,238.0,251.1,False,0.571,24.6,366.0,-0.718,0.000,0.043,1.000,0.083,0.444,17.872,0.391,0.500
2024-11-22 19:54:56.410449,100.0,61.0,218.7,True,0.383,24.6,298.9,-0.718,0.000,0.043,1.000,0.083,0.427,72.795,0.247,0.500
2024-11-22 19:54:57.208379,101.0,239.0,104.4,True,0.481,24.6,298.4,-0.718,0.000,0.043,1.000,0.083,0.477,120.937,0.305,0.500
2024-11-22 19:54:57.999557,102.0,82.0,91.9,True,0.479,24.6,284.4,-0.718,0.000,0.043,1.000,0.083,0.477,121.049,0.476,0.500
2024-11-22 19:54:58.808011,103.0,214.0,38.6,True,0.457,24.6,288.8,-0.718,0.000,0.043,1.000,0.083,0.478,121.722,0.362,0.500
2024-11-22 19:54:59.607607,104.0,27.0,67.8,True,0.496,24.6,310.4,-0.718,0.000,0.043,1.000,0.083,0.482,124.756,0.395,0.500
2024-11-22 19:55:00.407480,105.0,28.0,-9.1,True,0.489,24.6,299.9,-0.388,0.000,0.043,1.000,0.083,0.474,0.000,0.410,0.500
2024-11-22 19:55:01.171502,104.0,28.0,8.4,True,0.435,24.6,262.3,-0.718,0.000,0.043,1.000,0.083,0.481,112.187,0.480,0.500
2024-11-22 19:55:02.065684,103.0,27.0,6.9,True,0.455,24.6,222.6,-0.718,0.000,0.043,1.000,0.083,0.472,117.330,0.474,0.500
2024-11-22 19:55:02.808378,102.0,28.0,39.6,True,0.444,24.6,147.0,-0.718,0.000,0.042,1.000,0.080,0.449,105.522,0.514,0.500
2024-11-22 19:55:03.571831,101.0,28.0,29.2,True,0.459,24.6,107.7,-0.718,0.000,0.038,1.000,0.074,0.457,103.474,0.625,0.500
2024-11-22 19:55:04.379408,100.0,82.0,64.7,True,0.458,24.6,101.7,-0.718,0.000,0.036,1.000,0.069,0.448,61.228,0.453,0.500
2024-11-22 19:55:05.179326,99.0,63.0,82.5,True,0.498,24.6,101.7,-0.718,0.000,0.033,1.000,0.065,0.448,23.146,0.428,0.500
2024-11-22 19:55:06.017056,98.0,82.0,135.4,True,0.399,24.6,105.2,-0.718,0.000,0.031,1.000,0.061,0.429,58.875,0.322,0.500
2024-11-22 19:55:06.907562,97.0,82.0,101.4,True,0.413,24.6,115.8,-0.718,0.000,0.029,1.000,0.057,0.422,41.747,0.410,0.500
2024-11-22 19:55:07.793566,96.0,338.0,126.1,True,0.360,24.6,131.1,-0.718,0.000,0.028,1.000,0.054,0.394,26.819,0.264,0.500
2024-11-22 19:55:08.662798,95.0,327.0,287.3,True,0.379,24.6,160.5,-0.718,0.000,0.026,1.000,0.050,0.380,55.020,0.292,0.500
2024-11-22 19:55:09.534237,94.0,295.0,245.7,True,0.337,24.6,197.8,-0.718,0.000,0.024,1.000,0.048,0.353,34.772,0.279,0.500
2024-11-22 19:55:10.387828,93.0,293.0,209.0,True,0.333,24.6,253.1,-0.718,0.000,0.023,1.000,0.045,0.347,17.781,0.257,0.500
2024-11-22 19:55:11.191208,92.0,289.0,264.7,False,0.463,24.6,311.1,-0.718,0.000,0.023,1.000,0.044,0.380,13.829,0.330,0.500
2024-11-22 19:55:12.039114,91.0,242.0,283.7,True,0.392,24.6,388.0,-0.718,0.000,0.023,1.000,0.044,0.385,11.241,0.290,0.500
2024-11-22 19:55:12.956430,90.0,241.0,311.6,True,0.343,24.6,371.8,-0.718,0.000,0.023,1.000,0.044,0.368,28.501,0.252,0.500
2024-11-22 19:55:13.800040,89.0,339.0,333.3,True,0.300,24.6,362.5,-0.718,0.000,0.023,1.000,0.044,0.330,32.524,0.409,0.500
2024-11-22 19:55:14.635629,88.0,341.0,360.9,True,0.300,24.6,375.0,-0.718,0.000,0.023,1.000,0.044,0.309,94.843,0.318,0.500
2024-11-22 19:55:15.536352,87.0,295.0,272.8,True,0.300,24.6,351.5,-0.718,0.000,0.023,1.000,0.044,0.300,47.375,0.320,0.500
2024-11-22 19:55:16.466322,86.0,289.0,214.3,True,0.331,24.6,348.0,-0.718,0.000,0.023,1.000,0.044,0.309,24.799,0.254,0.500
2024-11-22 19:55:17.405920,85.0,293.0,265.4,True,0.432,24.6,331.9,-0.718,0.000,0.023,1.000,0.044,0.360,73.632,0.317,0.500
2024-11-22 19:55:18.406717,84.0,294.0,237.1,True,0.404,24.6,338.1,-0.718,0.000,0.023,1.000,0.044,0.388,44.448,0.280,0.500
2024-11-22 19:55:19.537582,83.0,286.0,220.2,True,0.360,24.6,338.1,-0.718,0.000,0.023,1.000,0.044,0.390,91.644,0.276,0.500
2024-11-22 19:55:20.501775,82.0,292.0,222.1,True,0.447,24.6,356.5,-0.718,0.000,0.023,1.000,0.044,0.399,120.845,0.274,0.500
2024-11-22 19:55:21.429701,81.0,294.0,161.9,True,0.423,24.6,332.0,-0.718,0.000,0.023,1.000,0.044,0.406,121.136,0.265,0.500
2024-11-22 19:55:22.354772,80.0,293.0,161.3,True,0.429,24.6,310.3,-0.718,0.000,0.023,1.000,0.044,0.431,124.216,0.270,0.500
2024-11-22 19:55:23.248015,79.0,27.0,109.5,True,0.445,24.6,309.3,-0.718,0.000,0.022,1.000,0.043,0.428,117.520,0.312,0.500
2024-11-22 19:55:24.197145,78.0,215.0,20.2,True,0.456,24.6,296.4,-0.718,0.000,0.021,1.000,0.041,0.448,101.228,0.369,0.500
2024-11-22 19:55:25.281904,77.0,24.0,90.6,True,0.481,24.6,303.9,-0.718,0.000,0.020,1.000,0.039,0.473,71.791,0.344,0.500
2024-11-22 19:55:26.275368,76.0,24.0,23.6,False,0.886,24.6,333.3,-0.718,0.000,0.020,1.000,0.038,0.610,0.978,0.675,0.500
2024-11-22 19:55:27.305420,75.0,24.0,24.1,False,0.963,24.6,316.3,-0.718,0.000,0.020,1.000,0.038,0.806,0.000,0.719,0.500
2024-11-22 19:55:28.408226,76.0,23.0,23.9,False,0.877,24.6,215.5,-0.718,0.000,0.020,1.000,0.038,0.912,1.035,0.728,0.500
2024-11-22 19:55:29.369587,77.0,23.0,23.2,False,0.781,24.6,146.6,-0.718,0.000,0.019,1.000,0.037,0.853,58.673,0.725,0.500
2024-11-22 19:55:30.331333,78.0,23.0,44.5,True,0.429,24.6,105.5,-0.718,0.000,0.034,1.000,0.067,0.649,99.411,0.501,0.500
2024-11-22 19:55:31.426465,79.0,24.0,38.3,True,0.421,24.6,58.2,-0.718,0.000,0.032,1.000,0.062,0.493,98.734,0.509,0.500
2024-11-22 19:55:32.600880,80.0,24.0,26.9,True,0.425,24.6,45.5,-0.718,0.000,0.030,1.000,0.059,0.432,101.494,0.604,0.500
2024-11-22 19:55:33.611006,81.0,24.0,104.0,True,0.412,24.6,45.5,-0.718,0.000,0.029,1.000,0.056,0.419,98.956,0.315,0.500
2024-11-22 19:55:34.244902,82.0,238.0,139.7,True,0.363,24.6,56.6,-0.718,0.000,0.027,1.000,0.053,0.392,101.703,0.282,0.500
2024-11-22 19:55:35.330633,83.0,64.0,212.0,True,0.360,24.6,56.6,-0.718,0.000,0.026,1.000,0.050,0.374,75.449,0.240,0.500
2024-11-22 19:55:36.403348,84.0,238.0,171.0,True,0.373,24.6,106.3,-0.718,0.000,0.024,1.000,0.048,0.387,36.563,0.288,0.500
2024-11-22 19:55:37.535120,85.0,346.0,263.4,True,0.331,24.6,178.3,-0.718,0.000,0.023,1.000,0.045,0.379,64.030,0.253,0.500
2024-11-22 19:55:38.615446,86.0,296.0,310.1,True,0.331,24.6,300.8,-0.718,0.000,0.022,1.000,0.043,0.346,32.989,0.357,0.500
2024-11-22 19:55:39.840473,87.0,287.0,278.2,False,0.337,24.6,406.8,-0.718,0.000,0.022,1.000,0.043,0.327,40.952,0.390,0.500
2024-11-22 19:55:40.900341,88.0,238.0,277.1,False,0.300,24.6,389.3,-0.718,0.000,0.022,1.000,0.043,0.315,96.095,0.281,0.500
2024-11-22 19:55:42.015805,89.0,238.0,299.5,False,0.339,24.6,376.9,-0.718,0.000,0.022,1.000,0.043,0.316,34.071,0.250,0.500
2024-11-22 19:55:43.086546,90.0,65.0,283.8,True,0.300,24.6,352.1,-0.718,0.000,0.022,1.000,0.043,0.308,23.675,0.202,0.500
2024-11-22 19:55:44.168785,91.0,238.0,213.5,True,0.311,24.6,352.1,-0.718,0.000,0.022,1.000,0.043,0.310,18.040,0.326,0.500
2024-11-22 19:55:45.290318,92.0,238.0,263.7,True,0.370,24.6,337.5,-0.718,0.000,0.022,1.000,0.043,0.325,22.965,0.315,0.500
2024-11-22 19:55:46.558070,93.0,63.0,227.9,True,0.312,24.6,337.5,-0.718,0.000,0.022,1.000,0.043,0.331,34.273,0.225,0.500
2024-11-22 19:55:47.643006,94.0,238.0,173.4,True,0.331,24.6,337.5,-0.718,0.000,0.022,1.000,0.043,0.339,30.385,0.279,0.500
2024-11-22 19:55:48.799229,95.0,237.0,242.8,True,0.403,24.6,329.5,-0.718,0.000,0.022,1.000,0.043,0.347,53.322,0.425,0.500
2024-11-22 19:55:49.952198,96.0,66.0,247.8,True,0.333,24.6,313.8,-0.718,0.000,0.022,1.000,0.043,0.352,75.880,0.222,0.500
2024-11-22 19:55:51.106648,97.0,237.0,149.9,True,0.369,24.6,319.6,-0.718,0.000,0.022,1.000,0.043,0.363,84.196,0.277,0.500
2024-11-22 19:55:52.273078,98.0,238.0,130.0,True,0.396,24.6,307.0,-0.718,0.000,0.022,1.000,0.043,0.381,66.748,0.280,0.500
2024-11-22 19:55:53.348047,99.0,66.0,121.6,True,0.400,24.6,303.9,-0.718,0.000,0.022,1.000,0.042,0.404,84.637,0.322,0.500
2024-11-22 19:55:54.610979,100.0,238.0,71.9,True,0.392,24.6,308.0,-0.718,0.000,0.021,1.000,0.042,0.398,64.142,0.308,0.500
2024-11-22 19:55:55.704238,101.0,280.0,132.6,True,0.394,24.6,262.7,-0.718,0.000,0.021,1.000,0.041,0.406,31.827,0.273,0.500
2024-11-22 19:55:56.808673,102.0,279.0,145.1,True,0.410,24.6,222.2,-0.718,0.000,0.021,1.000,0.041,0.407,22.709,0.271,0.500
2024-11-22 19:55:57.934015,103.0,280.0,137.6,True,0.401,24.6,198.5,-0.718,0.000,0.020,1.000,0.040,0.407,17.998,0.272,0.500
2024-11-22 19:55:59.053831,104.0,27.0,101.5,True,0.430,24.6,195.5,-0.718,0.000,0.020,1.000,0.039,0.413,24.372,0.319,0.500
2024-11-22 19:56:00.184314,105.0,82.0,10.4,True,0.478,24.6,198.5,-0.718,0.000,0.019,1.000,0.038,0.437,105.633,0.388,0.500
2024-11-22 19:56:01.451592,104.0,28.0,45.6,True,0.468,24.6,191.1,-0.718,0.000,0.019,1.000,0.037,0.470,38.512,0.479,0.500
2024-11-22 19:56:02.575309,103.0,28.0,46.8,True,0.414,24.6,202.2,-0.718,0.000,0.018,1.000,0.036,0.459,55.657,0.470,0.500
2024-11-22 19:56:03.694819,102.0,27.0,118.6,True,0.422,24.6,189.5,-0.718,0.000,0.018,1.000,0.035,0.428,43.071,0.302,0.500
2024-11-22 19:56:04.920514,101.0,27.0,119.4,True,0.420,24.6,188.0,-0.718,0.000,0.017,1.000,0.034,0.414,43.641,0.299,0.500
2024-11-22 19:56:06.124122,100.0,27.0,109.9,True,0.413,24.6,186.3,-0.718,0.000,0.017,1.000,0.033,0.426,70.949,0.311,0.500
2024-11-22 19:56:07.573693,99.0,83.0,71.8,True,0.450,24.6,185.4,-0.718,0.000,0.016,1.000,0.032,0.434,72.043,0.475,0.500
2024-11-22 19:56:08.969128,98.0,337.0,106.9,True,0.372,24.6,166.0,-0.718,0.000,0.016,1.000,0.031,0.412,20.207,0.276,0.500
2024-11-22 19:56:10.411340,97.0,338.0,248.5,True,0.372,24.6,166.0,-0.718,0.000,0.016,1.000,0.031,0.390,45.601,0.255,0.500
2024-11-22 19:56:11.847731,96.0,238.0,226.6,True,0.349,24.6,227.5,-0.718,0.000,0.015,1.000,0.030,0.357,56.936,0.389,0.500
2024-11-22 19:56:13.703138,95.0,319.0,208.8,True,0.328,24.6,239.8,-0.718,0.000,0.015,1.000,0.030,0.357,51.246,0.248,0.500
2024-11-22 19:56:14.958395,94.0,295.0,279.3,False,0.465,24.6,269.1,-0.718,0.000,0.015,1.000,0.029,0.373,29.796,0.359,0.500
2024-11-22 19:56:16.225069,93.0,238.0,229.6,True,0.300,24.6,361.2,-0.718,0.000,0.015,1.000,0.029,0.342,18.625,0.405,0.500
2024-11-22 19:56:17.545519,92.0,238.0,187.6,True,0.327,24.6,328.0,-0.718,0.000,0.015,1.000,0.029,0.342,26.770,0.290,0.500
2024-11-22 19:56:18.954879,91.0,59.0,216.1,True,0.362,24.6,293.8,-0.718,0.000,0.015,1.000,0.029,0.346,47.086,0.232,0.500
2024-11-22 19:56:20.469992,90.0,238.0,152.6,True,0.410,24.6,293.8,-0.718,0.000,0.015,1.000,0.029,0.383,26.866,0.281,0.500
2024-11-22 19:56:21.765470,89.0,238.0,213.7,True,0.384,24.6,276.4,-0.718,0.000,0.014,1.000,0.029,0.383,13.942,0.341,0.500
2024-11-22 19:56:23.191107,88.0,62.0,232.4,True,0.349,24.6,274.5,-0.718,0.000,0.014,1.000,0.028,0.379,88.718,0.232,0.500
2024-11-22 19:56:24.532075,87.0,237.0,183.1,True,0.360,24.6,262.9,-0.718,0.000,0.014,1.000,0.028,0.376,37.108,0.294,0.500
2024-11-22 19:56:25.897905,86.0,237.0,266.8,False,0.404,24.6,280.5,-0.718,0.000,0.014,1.000,0.028,0.383,39.981,0.316,0.500
2024-11-22 19:56:27.217870,85.0,62.0,249.2,True,0.300,24.6,280.5,-0.718,0.000,0.014,1.000,0.028,0.357,56.263,0.222,0.500
2024-11-22 19:56:28.583004,84.0,237.0,202.9,True,0.361,24.6,260.8,-0.718,0.000,0.014,1.000,0.028,0.353,27.014,0.313,0.500
2024-11-22 19:56:30.082427,83.0,238.0,209.4,True,0.380,24.6,260.7,-0.718,0.000,0.014,1.000,0.027,0.371,51.050,0.328,0.500
2024-11-22 19:56:30.723003,82.0,64.0,161.4,True,0.405,24.6,270.3,-0.718,0.000,0.014,1.000,0.027,0.396,70.714,0.275,0.500
2024-11-22 19:56:32.128226,81.0,238.0,137.2,False,0.478,24.6,274.3,-0.718,0.000,0.014,1.000,0.027,0.413,46.763,0.286,0.500
2024-11-22 19:56:33.550593,80.0,238.0,140.6,True,0.393,24.6,274.3,-0.718,0.000,0.014,1.000,0.027,0.426,59.521,0.289,0.500
2024-11-22 19:56:34.948810,79.0,27.0,94.4,True,0.423,24.6,253.0,-0.718,0.000,0.014,1.000,0.027,0.427,32.873,0.332,0.500
2024-11-22 19:56:36.450676,78.0,27.0,3.3,True,0.547,24.6,252.6,-0.718,0.000,0.013,1.000,0.026,0.444,10.069,0.451,0.500
2024-11-22 19:56:37.926063,77.0,24.0,21.1,False,0.606,24.6,277.5,-0.718,0.000,0.013,1.000,0.026,0.521,31.539,0.619,0.500
2024-11-22 19:56:39.513011,76.0,24.0,23.2,False,0.909,24.6,292.7,-0.718,0.000,0.013,1.000,0.026,0.698,0.173,0.685,0.500
2024-11-22 19:56:40.146800,75.0,23.0,23.5,False,0.896,24.6,315.2,-0.718,0.000,0.013,1.000,0.026,0.840,0.028,0.718,0.500
2024-11-22 19:56:41.665607,76.0,22.0,23.2,False,0.886,24.6,103.3,-0.718,0.000,0.013,1.000,0.026,0.906,0.281,0.722,0.500
2024-11-22 19:56:43.176444,77.0,23.0,22.8,False,0.801,24.6,40.1,-0.718,0.000,0.013,1.000,0.025,0.855,32.291,0.725,0.500
2024-11-22 19:56:44.561018,78.0,23.0,17.3,True,0.529,24.6,33.3,-0.718,0.000,0.013,1.000,0.025,0.707,16.924,0.621,0.500
2024-11-22 19:56:45.926415,79.0,23.0,3.4,False,0.599,24.6,32.2,-0.718,0.000,0.013,1.000,0.025,0.602,30.632,0.497,0.500
2024-11-22 19:56:47.363022,80.0,24.0,40.3,True,0.423,24.6,32.2,-0.718,0.000,0.012,1.000,0.025,0.503,59.089,0.499,0.500
2024-11-22 19:56:48.945793,81.0,1184.0,260.6,True,0.310,24.6,32.2,-0.718,0.000,0.012,1.000,0.024,0.421,23.731,0.210,0.500
2024-11-22 19:56:50.332249,82.0,165.0,544.7,True,0.300,24.6,33.3,-0.718,0.000,0.012,1.000,0.024,0.338,34.870,0.175,0.500
2024-11-22 19:56:51.715239,83.0,238.0,152.2,True,0.324,24.6,56.4,-0.718,0.000,0.012,1.000,0.024,0.310,4.579,0.267,0.500
2024-11-22 19:56:53.180198,84.0,239.0,218.5,True,0.348,24.6,94.9,-0.718,0.000,0.012,1.000,0.023,0.318,27.004,0.340,0.500
2024-11-22 19:56:54.643493,85.0,64.0,192.3,True,0.405,24.6,287.4,-0.718,0.000,0.012,1.000,0.023,0.350,7.191,0.245,0.500
