timestamp,angle,raw_distance,filtered_distance,is_gap,confidence,baseline_distance,threshold,anomaly_score,validation_score,precision,recall,f1_score,temporal_consistency,spatial_consistency,cluster_confidence,prediction_confidence
2024-11-22 19:20:39.673909,101.0,20.0,20.0,False,0.967,21.1,8.0,-0.767,0.000,0.000,0.000,0.000,0.982,0.000,0.753,0.500
2024-11-22 19:20:39.909678,100.0,20.0,20.0,False,0.968,21.1,8.0,-0.767,0.000,0.000,0.000,0.000,0.975,0.000,0.753,0.500
2024-11-22 19:20:40.207082,99.0,19.0,19.7,False,0.832,21.1,20.1,-0.767,0.000,0.000,0.000,0.000,0.905,0.000,0.729,0.500
2024-11-22 19:20:40.487995,98.0,20.0,19.3,False,0.831,21.1,20.2,-0.767,0.000,0.000,0.000,0.000,0.848,0.000,0.717,0.500
2024-11-22 19:20:40.788727,97.0,74.0,38.0,True,0.300,21.1,20.6,-0.767,0.000,0.000,0.000,0.000,0.617,0.000,0.461,0.500
2024-11-22 19:20:41.089159,96.0,74.0,74.0,True,0.810,21.1,21.1,-0.767,0.000,0.000,0.000,0.000,0.585,0.000,0.608,0.500
2024-11-22 19:20:41.389692,95.0,74.0,74.0,True,0.834,21.1,21.5,-0.767,0.000,0.000,0.000,0.000,0.693,0.000,0.629,0.500
2024-11-22 19:20:41.701846,94.0,74.0,74.0,True,0.834,21.1,50.5,-0.767,0.000,0.000,0.000,0.000,0.829,0.000,0.657,0.500
2024-11-22 19:20:42.016277,93.0,74.0,74.0,False,0.834,21.1,107.2,-0.767,0.000,0.000,0.000,0.000,0.834,0.000,0.658,0.500
2024-11-22 19:20:42.370808,92.0,74.0,74.0,False,0.819,21.1,85.4,-0.767,0.000,0.000,0.000,0.000,0.828,0.000,0.656,0.500
2024-11-22 19:20:42.939815,91.0,74.0,70.6,False,0.546,21.1,76.4,-0.767,0.000,0.000,0.000,0.000,0.696,0.000,0.589,0.500
2024-11-22 19:20:43.365887,90.0,21.0,52.9,True,0.378,21.1,76.4,-0.767,0.000,0.000,0.000,0.000,0.512,0.000,0.430,0.500
2024-11-22 19:20:43.739624,89.0,21.0,21.0,False,0.954,21.1,76.4,-0.767,0.000,0.000,0.000,0.000,0.611,0.000,0.681,0.500
2024-11-22 19:20:44.106254,88.0,21.0,21.0,False,0.941,21.1,76.4,-0.767,0.000,0.000,0.000,0.000,0.808,0.000,0.721,0.500
2024-11-22 19:20:44.495840,87.0,21.0,21.0,False,0.929,21.1,76.4,-0.767,0.000,0.000,0.000,0.000,0.939,0.000,0.748,0.500
2024-11-22 19:20:44.904625,86.0,21.0,21.0,False,0.918,21.1,89.4,-0.767,0.000,0.000,0.000,0.000,0.927,0.000,0.745,0.500
2024-11-22 19:20:45.320393,85.0,21.0,21.0,False,0.908,21.1,49.6,-0.767,0.000,0.000,0.000,0.000,0.916,0.000,0.743,0.500
2024-11-22 19:20:45.752240,84.0,20.0,20.7,False,0.794,21.1,21.5,-0.767,0.000,0.000,0.000,0.000,0.857,0.000,0.721,0.500
2024-11-22 19:20:46.233178,83.0,21.0,20.3,False,0.784,21.1,21.5,-0.767,0.000,0.000,0.000,0.000,0.804,0.000,0.710,0.500
2024-11-22 19:20:46.683810,82.0,267.0,102.8,True,0.300,21.1,21.5,-0.767,0.000,0.000,0.000,0.000,0.591,0.000,0.321,0.500
2024-11-22 19:20:47.166585,81.0,294.0,276.0,True,0.332,21.1,21.5,-0.767,0.000,0.000,0.000,0.000,0.403,0.000,0.355,0.500
2024-11-22 19:20:47.647992,80.0,292.0,293.3,True,0.659,21.1,21.5,-0.767,0.000,0.000,0.000,0.000,0.409,0.000,0.477,0.500
2024-11-22 19:20:48.015332,79.0,290.0,291.3,True,0.671,21.1,22.2,-0.767,0.000,0.000,0.000,0.000,0.527,0.000,0.501,0.500
2024-11-22 19:20:48.388405,78.0,288.0,289.3,True,0.645,21.1,154.4,-0.767,0.000,0.111,1.000,0.200,0.597,0.000,0.515,0.500
2024-11-22 19:20:48.752530,77.0,296.0,290.6,False,0.451,21.1,370.9,-0.767,0.000,0.100,1.000,0.182,0.547,0.000,0.460,0.500
2024-11-22 19:20:49.187058,76.0,288.0,293.3,False,0.468,21.1,301.3,-0.767,0.000,0.100,1.000,0.182,0.500,0.000,0.451,0.500
2024-11-22 19:20:49.556220,75.0,291.0,289.0,False,0.519,21.1,298.2,-0.767,0.000,0.100,1.000,0.182,0.484,0.000,0.484,0.500
2024-11-22 19:20:49.985742,76.0,1185.0,538.9,True,0.300,21.1,296.6,-0.767,0.000,0.100,1.000,0.182,0.421,0.000,0.186,0.500
2024-11-22 19:20:50.372824,77.0,1185.0,1114.3,True,0.300,21.1,296.2,-0.767,0.000,0.100,1.000,0.182,0.344,0.000,0.212,0.500
2024-11-22 19:20:50.804151,78.0,191.0,838.8,True,0.300,21.1,299.0,-0.767,0.000,0.100,1.000,0.182,0.300,0.000,0.151,0.500
2024-11-22 19:20:51.233462,79.0,290.0,227.2,True,0.318,21.1,299.0,-0.767,0.000,0.100,1.000,0.182,0.306,0.000,0.259,0.500
2024-11-22 19:20:51.638353,80.0,295.0,292.4,False,0.511,21.1,297.5,-0.767,0.000,0.100,1.000,0.182,0.369,0.000,0.453,0.500
2024-11-22 19:20:52.073155,81.0,290.0,294.4,False,0.469,21.1,301.1,-0.767,0.000,0.100,1.000,0.182,0.439,0.000,0.448,0.500
2024-11-22 19:20:52.590769,82.0,290.0,289.6,False,0.476,21.1,300.0,-0.767,0.000,0.100,1.000,0.182,0.476,0.000,0.504,0.500
2024-11-22 19:20:53.051299,83.0,291.0,275.1,True,0.336,21.1,304.5,-0.767,0.000,0.100,1.000,0.182,0.412,0.000,0.366,0.500
2024-11-22 19:20:53.488128,84.0,295.0,270.4,True,0.342,21.1,320.0,-0.767,0.000,0.100,1.000,0.182,0.378,0.000,0.327,0.500
