timestamp,angle,raw_distance,filtered_distance,is_gap,confidence,baseline_distance,threshold,anomaly_score,validation_score,precision,recall,f1_score,temporal_consistency,spatial_consistency,cluster_confidence,prediction_confidence
2024-11-22 20:15:19.379885,96.0,19.0,19.0,False,0.969,18.1,8.0,-0.711,0.000,0.000,0.000,0.000,0.983,0.000,0.754,0.500
2024-11-22 20:15:19.614992,95.0,19.0,19.0,False,0.969,18.1,8.0,-0.711,0.000,0.000,0.000,0.000,0.976,0.000,0.753,0.500
2024-11-22 20:15:19.947386,94.0,19.0,19.0,False,0.969,18.1,19.1,-0.711,0.000,0.000,0.000,0.000,0.969,0.000,0.752,0.500
2024-11-22 20:15:20.238534,93.0,19.0,19.0,False,0.969,18.1,19.1,-0.711,0.000,0.000,0.000,0.000,0.969,0.000,0.752,0.500
2024-11-22 20:15:20.507366,92.0,20.0,19.3,False,0.828,18.1,19.1,-0.711,0.000,0.000,0.000,0.000,0.909,0.000,0.730,0.500
2024-11-22 20:15:20.787697,91.0,19.0,19.6,False,0.829,18.1,19.1,-0.711,0.000,0.000,0.000,0.000,0.846,0.000,0.717,0.500
2024-11-22 20:15:21.072017,90.0,18.0,18.7,False,0.837,18.1,19.2,-0.711,0.000,0.000,0.000,0.000,0.823,0.000,0.713,0.500
2024-11-22 20:15:21.358645,89.0,18.0,18.1,False,0.985,18.1,19.4,-0.711,0.000,0.000,0.000,0.000,0.885,0.000,0.735,0.500
2024-11-22 20:15:21.673150,88.0,18.0,18.0,False,0.973,18.1,19.7,-0.711,0.000,0.000,0.000,0.000,0.944,0.000,0.748,0.500
2024-11-22 20:15:21.989117,87.0,18.0,18.0,False,0.973,18.1,19.7,-0.711,0.000,0.000,0.000,0.000,0.976,0.000,0.755,0.500
2024-11-22 20:15:22.531183,86.0,18.0,18.0,False,0.973,18.1,20.2,-0.711,0.000,0.000,0.000,0.000,0.973,0.000,0.754,0.500
2024-11-22 20:15:22.924482,85.0,19.0,18.3,False,0.831,18.1,19.7,-0.711,0.000,0.000,0.000,0.000,0.912,0.000,0.732,0.500
2024-11-22 20:15:23.285097,84.0,19.0,19.0,False,0.967,18.1,19.7,-0.711,0.000,0.000,0.000,0.000,0.908,0.000,0.740,0.500
2024-11-22 20:15:23.757948,83.0,18.0,18.7,False,0.835,18.1,19.2,-0.711,0.000,0.000,0.000,0.000,0.877,0.000,0.724,0.500
2024-11-22 20:15:24.148271,82.0,18.0,18.0,False,0.970,18.1,18.7,-0.711,0.000,0.000,0.000,0.000,0.904,0.000,0.741,0.500
2024-11-22 20:15:24.548970,81.0,18.0,18.0,False,0.973,18.1,18.1,-0.711,0.000,0.000,0.000,0.000,0.941,0.000,0.748,0.500
2024-11-22 20:15:24.949537,80.0,18.0,18.0,False,0.973,18.1,18.1,-0.711,0.000,0.000,0.000,0.000,0.972,0.000,0.754,0.500
2024-11-22 20:15:25.348134,79.0,18.0,18.0,False,0.973,18.1,18.1,-0.711,0.000,0.000,0.000,0.000,0.973,0.000,0.754,0.500
2024-11-22 20:15:25.842736,78.0,18.0,18.0,False,0.973,18.1,18.1,-0.711,0.000,0.000,0.000,0.000,0.973,0.000,0.754,0.500
2024-11-22 20:15:26.261979,77.0,18.0,18.0,False,0.973,18.1,18.1,-0.711,0.000,0.000,0.000,0.000,0.973,0.000,0.754,0.500
2024-11-22 20:15:26.680823,76.0,18.0,18.0,False,0.973,18.1,18.1,-0.711,0.000,0.000,0.000,0.000,0.973,0.000,0.754,0.500
2024-11-22 20:15:27.114045,75.0,20.0,18.7,False,0.736,18.1,18.1,-0.711,0.000,0.000,0.000,0.000,0.873,0.000,0.715,0.500
2024-11-22 20:15:27.580709,76.0,20.0,19.9,False,0.911,18.1,18.1,-0.711,0.000,0.000,0.000,0.000,0.848,0.000,0.725,0.500
2024-11-22 20:15:28.031880,77.0,17.0,19.1,False,0.718,18.1,18.1,-0.711,0.000,0.000,0.000,0.000,0.798,0.000,0.690,0.500
2024-11-22 20:15:28.512127,78.0,17.0,17.1,False,0.944,18.1,18.1,-0.711,0.000,0.000,0.000,0.000,0.842,0.000,0.724,0.500
2024-11-22 20:15:29.004475,79.0,19.0,17.7,False,0.769,18.1,18.2,-0.711,0.000,0.000,0.000,0.000,0.824,0.000,0.705,0.500
2024-11-22 20:15:29.562391,80.0,20.0,19.3,False,0.834,18.1,18.8,-0.711,0.000,0.000,0.000,0.000,0.833,0.000,0.713,0.500
2024-11-22 20:15:30.065637,81.0,18.0,19.3,False,0.773,18.1,19.4,-0.711,0.000,0.000,0.000,0.000,0.798,0.000,0.698,0.500
2024-11-22 20:15:30.564022,82.0,18.0,18.1,False,0.990,18.1,19.4,-0.711,0.000,0.000,0.000,0.000,0.866,0.000,0.732,0.500
2024-11-22 20:15:31.103129,83.0,18.0,18.1,False,0.970,18.1,19.4,-0.711,0.000,0.000,0.000,0.000,0.932,0.000,0.745,0.500
2024-11-22 20:15:31.630179,84.0,18.0,18.1,False,0.947,18.1,19.4,-0.711,0.000,0.000,0.000,0.000,0.964,0.000,0.751,0.500
2024-11-22 20:15:32.228446,85.0,18.0,18.1,False,0.926,18.1,18.8,-0.711,0.000,0.000,0.000,0.000,0.943,0.000,0.747,0.500
2024-11-22 20:15:32.801112,86.0,18.0,18.1,False,0.977,18.1,18.2,-0.711,0.000,0.000,0.000,0.000,0.948,0.000,0.748,0.500
2024-11-22 20:15:33.379575,87.0,18.0,18.1,False,0.993,18.1,18.2,-0.711,0.000,0.000,0.000,0.000,0.971,0.000,0.753,0.500
2024-11-22 20:15:34.050952,88.0,19.0,18.3,False,0.846,18.1,18.2,-0.711,0.000,0.000,0.000,0.000,0.932,0.000,0.736,0.500
2024-11-22 20:15:34.675063,89.0,19.0,18.9,False,0.947,18.1,18.2,-0.711,0.000,0.000,0.000,0.000,0.909,0.000,0.738,0.500
2024-11-22 20:15:35.289377,90.0,19.0,18.6,False,0.931,18.1,18.2,-0.711,0.000,0.000,0.000,0.000,0.905,0.000,0.735,0.500
2024-11-22 20:15:35.921964,91.0,18.0,18.6,False,0.900,18.1,18.2,-0.711,0.000,0.000,0.000,0.000,0.923,0.000,0.735,0.500
2024-11-22 20:15:36.572175,92.0,18.0,18.4,False,0.873,18.1,18.5,-0.711,0.000,0.000,0.000,0.000,0.914,0.000,0.736,0.500
2024-11-22 20:15:37.178105,93.0,18.0,18.2,False,0.946,18.1,18.5,-0.711,0.000,0.000,0.000,0.000,0.919,0.000,0.741,0.500
2024-11-22 20:15:37.831683,94.0,18.0,18.1,False,0.948,18.1,18.5,-0.711,0.000,0.000,0.000,0.000,0.931,0.000,0.744,0.500
